basin,model,dataset,regime,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
136208A,lstm[nse],camels_aus,pub,0.528456103163899,0.9373652816203749,0.31211419085187264,0.9836065573770492,-0.07821547295517382,0.9836065573770492,0.2585240207717023,1.0,0.325854502845139,0.9794801641586868,0.2515904800307072,,0.7659495347742982,0.6617480072238299,-0.4089091784564759,3652,37,0.5276560788608982,0.06,6,0.61,6,0.3302028333647268,0.3391535681049904,0.9656543199111294,0.0,0.7438801719092558,-0.3612215841539086,0.7048296279824146,0.7118772344432878,0.3785175152461182,-1.055495849040589,1.1441586901545062,0.5060828273027492,0.3295615341124456,13617.38728596084,153.18990695485965,-21.473815620118398,-8.935426006985236e+17,-84.2724618818901,-29.40306293425,336849689483.6426,611865520477.2949,8.869717876748458
137101A,lstm[nse],camels_aus,pub,0.450183008276592,0.8569755016808044,0.4277946593329698,0.994535519125683,-0.3999520060464698,0.994535519125683,0.47131992491098224,0.972972972972973,0.3379353109599426,0.9589603283173734,0.3810231880076406,,0.6471068006834922,0.49592053478184295,-0.40679249340421236,3652,37,0.20153340635268346,0.08,6,0.38,6,0.32627474338760465,0.3299219848563528,0.44878844660851974,0.0,0.5001660189166073,0.4844225339770698,0.2432029609147326,0.449768044620774,0.4104776483812417,-49.43622183742315,3.1163171496264455,0.7069893783384533,0.38109922489939074,4627.238135984463,129.42136013669852,-55.9418158950374,-378.39427268912925,-67.07959609353465,-58.29998849790428,446856021881.1035,776880979537.9639,18.02960153324263
137201A,lstm[nse],camels_aus,pub,0.4103962822494478,0.6867139230984028,0.4182114263938359,0.7704918032786885,-0.392119572723978,0.7704918032786885,0.4716537142242205,0.7567567567567568,0.3318671014491076,0.7400820793433652,0.6338086712031508,,0.5446765810887374,0.24945071821151185,-0.27631764084895505,3652,37,0.2634173055859803,0.06,6,0.09,6,0.5486424986235603,0.5526798299723845,0.41338626672342915,0.0,0.5693647425279824,0.6785711509941137,0.22701567119808552,0.45256762614754475,0.39097378878853073,-52.69929916842347,3.0299473722242474,0.6562280529450243,0.3870100046632726,2853.563876416535,108.93531621774748,-56.96195239246642,-660.065681406004,-54.42329211441379,-60.687160282074316,0.0,0.0,18.692342130858005
138004B,lstm[nse],camels_aus,pub,0.4184608552900802,0.8330463691937557,0.45290469024073554,0.994535519125683,-0.42333253104071333,0.994535519125683,0.47798769310046585,1.0,0.39606429706788665,0.9890560875512996,0.593575915996119,,0.5959137260375656,0.37774466107255533,-0.41458551390367554,3652,37,0.2469879518072289,0.4,6,0.31,6,0.3014242038776647,0.3063188690019676,0.40176778409833436,0.0,0.4111179288069776,0.5993816546524418,0.1723804463019608,0.38691967587757004,0.4160769850755772,-52.408978693394815,3.821651593435712,0.767386520075133,0.3406605050215663,2792.4436578735053,119.18274520751318,-56.4485192959065,-930.1649516917632,-74.14329320768935,-58.68280620917875,996893644332.8857,1271915435791.0156,4.978771716768639
138009A,lstm[nse],camels_aus,pub,0.2608150873751966,0.6024472939513391,0.19521403268799473,0.7923497267759563,-0.10231728117677222,0.7923497267759563,0.21300225582495627,0.8108108108108109,0.20146530421453387,0.7944964206734102,0.9747072320313557,,0.40682741417751933,0.01840944129975402,-0.3416322065761425,3652,37,0.07612267250821468,0.58,6,0.07,6,0.7479499169340865,0.7559305508011598,0.8189896376781307,0.0,0.6859268464895766,0.7016137412912049,0.5907662483838865,0.6876078958728863,0.7481210523437465,-15.738847068546276,3.7673022236122957,0.5604222992622826,0.5502706863114015,538.0419608027337,81.36548283550398,-19.225829246466496,-15.532280982672264,-28.08668966212991,-29.401117285154072,0.0,336.46485372804386,-0.6499634648916582
138010A,lstm[nse],camels_aus,pub,0.48136267503075175,0.9256857394101587,0.37409146827769746,0.994535519125683,-0.21488266516579102,0.994535519125683,0.30270185538463557,1.0,0.35718606213376963,0.9972640218878249,0.4327844587162883,,0.7159105528106494,0.5625859093234592,-0.444323064379407,3652,37,0.4950711938663746,0.13,6,0.57,6,0.30856549322606924,0.31729721382954545,0.8844680430730666,0.0,0.7201306838095722,-0.42869804757055463,0.621740495277248,0.6818980960756491,0.2786152531421482,-9.304153639524781,1.7814255277474327,0.5290267632080893,0.3145788042597173,11378.629497869111,143.18211056212988,-27.363259544566976,-1.055392354538027e+18,-87.1176597107339,-33.44352724921844,1326918601989.746,1656943559646.6064,12.212263842884113
138113A,lstm[nse],camels_aus,pub,0.3112163718398332,0.7415454075721647,0.37445759750172947,0.9562841530054644,-0.35815382035119186,0.9562841530054644,0.3996981932310812,1.0,0.27231915133063733,0.9753761969904241,0.5699534163823307,,0.4850689029296348,0.33821006081510385,-0.4303290357323315,3652,37,0.21905805038335158,0.07,6,0.22,6,0.4347676920165129,0.43626449886962826,0.33507959538086185,0.0,0.591264091434151,0.6753298507061569,0.2558621947009133,0.48132359647442124,0.5057086940991089,-45.45855048941377,4.908895253842949,0.6393245721586563,0.42054966087392665,331.87694668915714,97.01378058592702,-55.31014138080964,-343.96974708489836,-50.66483644155991,-56.759489395341866,1051902770996.0938,1766955852508.545,17.39203980780003
143009A,lstm[nse],camels_aus,pub,0.3627084661393819,0.8343082365957466,0.19329762916224758,0.9890710382513661,-0.10590280993670977,0.9890710382513661,0.16734267480424864,0.972972972972973,0.31562402818463464,0.9972640218878249,0.5212145657960173,,0.585610315410493,0.4245312650450189,-0.4715997704563647,3652,37,0.24096385542168675,0.06,6,0.32,6,0.35934962055012115,0.3688529972498314,0.8823383628073529,0.0,0.8221499017453331,0.25995243229964327,0.8881345215566084,0.8994321052198744,0.6639533325890501,-3.1125207980118987,0.9789936129974683,0.4217227741712166,0.5355472731215307,9018.52412002254,117.12206308209862,-9.45719669378093,-797.2674701892308,-72.61636654867922,-11.329242592123633,1436930894851.6846,1656943559646.6064,-2.6580440518049837
143110A,lstm[nse],camels_aus,pub,0.44330887679832526,0.8799113546562373,0.38662380183699624,0.9781420765027322,-0.2262171137549834,0.9781420765027322,0.46001674708159956,0.972972972972973,0.3277773983586056,0.9781121751025992,0.42785919439635156,,0.6592330457725974,0.5128316518341723,-0.436602477857912,3652,37,0.4397590361445783,0.29,6,0.46,6,0.4496957674112839,0.4570572919025891,0.9488481664685662,0.0,0.6705914431975382,0.2743160806936028,0.4604642151256455,0.6176709243389951,0.48893731707758636,-27.72376733276929,2.597299562575412,0.573941248563354,0.3257628320792285,2148.6571919442413,131.84660915451946,-42.00393126093683,-9.550715994813514e+17,-81.48022126412302,-53.154412415230176,501859188079.834,941890478134.1553,41.65372749285271
143303A,lstm[nse],camels_aus,pub,0.2198009099034033,0.584734226252642,0.20335265809432018,0.9457210599139629,-0.13597757746036696,0.9457210599139629,0.21616437353737855,0.9726478074252335,0.1965422993595682,0.7634496748036351,0.5620979105532137,,0.3627303374821446,0.2256570943001473,-0.36493331634923876,3652,37,0.0,0.46,6,0.06,6,0.5831759948886276,0.590711462460908,0.8186825328891031,0.0,0.7419080385852478,0.4649656164097078,0.6071483777744664,0.6697395791497501,0.719517885283156,-9.674521808544267,4.907151845853036,0.5080275203320704,0.5572520996202918,421.2578394183115,72.5460674964289,-25.812651810253563,-376.47906319822346,-58.134715902678366,-36.70865130444834,643.1179957025362,342.03046859583964,13.33165161084363
145010A,lstm[nse],camels_aus,pub,0.3106297534907043,0.37798417186827943,0.34690124065753486,0.4466753696193698,-0.28646171581409,-0.2603197030210844,0.3726348136462171,0.4767438114939873,0.2979306834002365,0.40893567852339296,,,0.33337704148086006,-0.2743749999945239,-0.06735441837757511,3652,37,0.0,0.06,6,0.15,6,0.6505851594212053,0.6478069888994369,0.7164476521316553,0.8099713751425958,0.7440843655307494,0.5466533826916697,0.519263566136509,0.6305571957387979,0.632259726972153,-34.83645059874927,1.6083077422657994,0.5058810477466521,0.5206022865888903,51.39185634212472,66.67540829617188,-31.8393333415642,-281.05391113624677,12.49233767518248,-40.65237032014215,-69.89335278807073,-59.604924204106474,-5.809312140929456
145011A,lstm[nse],camels_aus,pub,0.3088172090035286,0.6791649076610585,0.23754825019794354,0.9961444303566218,-0.12493339427244844,0.9961444303566218,0.3260523494983418,1.0,0.30544039338122514,0.8665301119978729,0.44799646363283635,,0.454312812631251,0.33915628234802525,-0.3703476986575299,3652,37,0.03888280394304491,0.07,6,0.06,6,0.4018088304021204,0.40992161164671176,0.9669526054880635,0.0,0.7104593239140541,0.4715642032713303,0.4819612754456559,0.6031503449829488,0.6404902094423262,-20.68158583323737,1.8739070876787705,0.5380898401623524,0.46815690606904814,700.9611323749313,90.86256252625039,-39.14040916711796,78.03734677045517,-46.59879595102814,-46.109954132401086,4097.113033738419,1061.8238498951932,22.38334050394149
145018A,lstm[nse],camels_aus,pub,0.2840692328510576,0.7401525260655812,0.23425466838885886,1.0,-0.15844367238515927,1.0,0.22302255734775409,1.0,0.2163802560687796,0.9686653587727366,0.36819047781089215,,0.48203194163386703,0.40638202239725696,-0.4560832932145236,3652,37,0.13910186199342825,0.36,6,0.17,6,0.3415569146980556,0.34949282699817275,0.8784824411100619,0.0,0.8769147807770339,0.48171717914525325,0.9157715990301374,0.9124021977027538,0.8394175950575198,0.5350152838718545,0.8756157489001603,0.35083503135087024,0.546610449250698,985.426021537722,96.40638832677348,-12.32528150073493,71.36416101469324,-46.15788621118617,-12.869836123192673,3062298297882.0806,3637093305587.7686,6.925126348012082
145101D,lstm[nse],camels_aus,pub,0.3291310376918646,0.47508462154493,0.2779596917632401,0.7153609149006287,-0.21449717125498774,0.6102133627477844,0.3137268819111787,0.5945945945945946,0.3044560769163659,0.547982425449068,,0.3005574735874544,0.3878702330065103,-0.2133605711874077,-0.1459535838530654,3652,37,0.03176341730558598,0.47,6,0.06,6,0.6175174132121006,0.6249450678489505,0.8465611899248298,0.43504455860668667,0.7682564053778822,0.6251029159548966,0.516289455966688,0.647356855116781,0.6261258894793658,-34.11274587057955,1.5816393032142604,0.4813975432240153,0.5452732532141689,141.6467909191175,77.57404660130199,-32.26161660065001,10.871537641415264,-1.7253328237771706,-37.99634624863809,-99.99999996582973,-39.36357357980898,-2.346097514429465
145107A,lstm[nse],camels_aus,pub,0.2737794642337225,0.4655969496092347,0.2203255396665722,0.6703895046529258,-0.1363568814782464,-0.39766080316675595,0.1577101779149523,0.7302381884116096,0.2569131494021548,0.5447315982279298,,,0.3527638167709581,-0.24581481974728012,-0.1918174853755122,3652,37,0.0,0.06,6,0.06,6,0.7818531445447513,0.782433962950407,0.7837857356564959,0.8783435486579846,0.7162055001454437,0.26758283743173594,0.7718009997107003,0.6901979976368443,0.7328991976663239,-17.874102559188277,1.8837286890408913,0.5327236618121597,0.5912328050847867,57.36479378191738,70.55276335419148,0.0347388708169661,-278.03051570734976,5.327813223529721,-11.120728928664716,-99.99999999847556,-78.192426255711,-10.63024818250391
146010A,lstm[nse],camels_aus,pub,0.24051248052197183,0.536378108757051,0.24110620904549215,0.8752748125084306,-0.2026922776980499,0.3031382142683107,0.22843340209652344,0.9459459459459459,0.208153708896672,0.6397778720825272,,0.24872075660997855,0.35590958357682057,-0.0671867936419795,-0.2958656282350792,3652,37,0.011500547645125958,0.08,6,0.06,6,0.9553510663278089,0.9543482416759825,0.7169120970557739,0.9121253539507883,0.6296788999903282,0.6047456062366459,0.40551677168230604,0.55376754088172,0.6521046734382114,-27.221574291210814,4.334189198183248,0.608540138371884,0.5680377211299572,299.6472942300774,71.18191671536434,-37.007986076752694,20.730822168779948,-7.183288513776936,-41.234779429837396,-99.99999998724944,-55.75708047052673,14.987353821402792
146012A,lstm[nse],camels_aus,pub,0.22957232524066018,0.6140134585755295,0.17156431167054711,0.8708243407677707,-0.1259170947164153,0.8086115066126507,0.2340435136205236,0.8064106950726001,0.14748135549988461,0.7539581647803875,0.2680209070419003,,0.4018642972768318,0.33814067731802483,-0.3844411333348693,3652,37,0.0,0.45,6,0.07,6,0.38366337280113655,0.38733473715162725,0.7904754341533238,0.18810435182669696,0.7877979636381189,0.3226969139290661,0.6139212139152544,0.570867806960857,0.7260571144165493,7.614590684724995,4.319301801265168,0.4606539225512805,0.49639876551628537,347.3976264602101,80.37285945536654,-28.81465395620423,-161.49625548856824,-57.792240758095424,-36.31554356715549,584.5156631838817,627.5402018319527,23.75293171448501
146014A,lstm[nse],camels_aus,pub,0.32887073315628124,0.439831692356567,0.3626547691411647,0.6915459208090232,-0.32043571109357466,-0.6747612899242708,0.3729415186971227,0.8385251763332001,0.36928589321091315,0.541553121963999,,,0.3489510723659553,-0.2979576833807922,-0.11096095920028576,3652,37,0.0,0.21,6,0.07,6,0.6255279952861401,0.6296361100467255,0.5534701730261025,0.36981517861924584,0.25579585517674974,0.4732023896042242,0.03851861605318563,0.21021427094406375,0.47193268543210387,-48.659590944321984,12.581945202992458,0.8626726753660686,0.42983826989019924,50.06167173889675,69.79021447319103,-55.405340056822816,-405.1700262867634,-5.145225102657437,-64.05390159157005,-99.99999999856855,-72.63355811730237,-1.847400942834197
146095A,lstm[nse],camels_aus,pub,0.30490619627152216,0.7181963654682515,0.198031885740241,0.9372593497773707,-0.13730149484344353,0.7981292800968635,0.27648893748237524,0.918918918918919,0.18131205835522154,0.8391070393399402,0.16544939895441035,,0.5033413615106658,0.43048887675602737,-0.41329016919672934,3652,37,0.011774370208105149,0.47,6,0.06,6,0.39665486032217195,0.39860855310112553,0.8029594224508056,0.4145885992907724,0.7231288497116092,0.06882354930074563,0.5352171750198136,0.4859890014705356,0.6474262099631264,10.153996389894672,5.347268008199357,0.5261854713771474,0.3603137208736642,1174.0842957349087,100.66827230213318,-36.636864474897514,-20.77926859956,-61.96121496951914,-44.369427232550436,1415.1439907706333,1001.351693678619,43.49143890901552
204034,lstm[nse],camels_aus,pub,0.27515612556259467,0.5998941321519851,0.3371366440503389,0.9466040194590436,-0.3010173889069356,0.9466040194590436,0.38079400826358534,0.9913224591180129,0.2319329613370791,0.7686031048273739,0.3069535955076188,,0.3955848519413378,0.316995571518712,-0.3247380065893904,3652,37,0.002190580503833516,0.06,6,0.06,6,0.3970607448810776,0.40100870587962006,0.6132991834810012,0.0,0.7810421938009094,0.5300208428252521,0.6420014262998641,0.7464661368685495,0.6981976410244898,-16.057986759862406,0.9952856851159078,0.4679292747831562,0.45378001814287594,575.2429787920105,79.11697038826749,-40.42818731575065,87.5243002757268,-31.921516225359248,-44.03469278618991,1498.8043629518804,502.339168970919,21.082485054523147
206014,lstm[nse],camels_aus,pub,0.2505217415773205,0.6356689280828497,0.2848966314966169,0.988983692823473,-0.19746195845669207,0.988983692823473,0.34494234131761237,1.0,0.18961472628435727,0.8332874729346554,0.25012146926131096,,0.400331931004208,0.3434563683166581,-0.3851471865055292,3652,37,0.029025191675794086,0.06,6,0.06,6,0.3701602399695205,0.3795154740323724,0.8213520701999146,0.0,0.5473927350542424,0.40399455861634836,0.6365015347629046,0.643840326041177,0.7734630385868984,-1.4052071836640474,0.7306029940934351,0.6727609270355687,0.41848528198966317,537.652513523073,80.0663862008416,-21.755669845875275,64.72561757250546,-29.635948409143438,-31.59105061711587,4021.489771207662,1064.1646410973694,18.91475889556786
206018,lstm[nse],camels_aus,pub,0.3748276453089666,0.794705724898711,0.19514664428620848,1.0,-0.02036664150611335,1.0,0.2915872545654695,1.0,0.2681318578042692,0.9613599285657924,0.059241989462747724,,0.5750881993429113,0.5536961187165781,-0.41987807958974444,3652,37,0.08351588170865279,0.07,6,0.16,6,0.17785219352826737,0.1878237436015228,0.9772052354943199,0.0,0.6997661548097396,0.11876424562034582,0.5451144193351276,0.44377887749876466,0.5087364816048812,42.811500915387214,0.32923742646393217,0.547935986398284,0.22773030306584285,3016.131889248877,115.01763986858258,-0.5680271701400676,-95.31927564893638,-37.386539328874115,-12.798752747473388,1643753051757.8125,20546.735505438,28.138882292337914
208007,lstm[nse],camels_aus,pub,0.1873827289994306,0.25629370714303,0.21137467728832546,0.3695422708169193,-0.1412114183464185,0.3694284475764319,0.22188745210121444,0.5310431447284362,0.19127608429242912,0.29010351702376075,0.841144900679054,,0.2061940851684076,0.04652893020344573,-0.06891097814359942,3652,37,0.0,0.06,6,0.06,6,0.7918241089270732,0.799967264873772,0.8600015987169444,0.16431188176595043,0.7767622238489233,0.7752781233481915,0.8790982034916668,0.8603882795908364,0.8545535317684032,-4.786234871539651,1.0689021846880344,0.4724804505490959,0.6192584936373149,53.98955840789541,41.23881703368142,-9.965278014334398,46.47643769475867,-20.520712501314463,-13.954251252321985,51.112509630947585,47.879062088803316,-6.145692352007605
208009,lstm[nse],camels_aus,pub,0.24637584536919518,0.25875396840858733,0.29143634904564764,0.5299368674255271,-0.22108428860133741,0.5299368674255271,0.35457960574274383,0.7400797300227105,0.2573586585340297,0.2530797724354176,,0.5795749396006608,0.22824337276608364,-0.09535322633990669,-0.012378123039392147,3652,37,0.0,0.06,6,0.06,6,0.6442921709576777,0.6524853659592904,0.7110023472257903,0.0,0.5552956350126446,0.7331314526557924,0.5986426584236477,0.6139541271551501,0.7016779984954182,-27.07969975619783,0.7367871619363991,0.6668615785808593,0.577736027984284,53.70173712963769,45.64867455321658,-19.35006889679688,78.57485825544774,-11.588058142010008,-31.056233366059853,64.4961316873294,22.955948426550925,-2.263220030141047
210006,lstm[nse],camels_aus,pub,0.4876548718913545,0.7363043296732082,0.5073240265111675,0.8631871893265983,0.40062578858096903,0.5571762603648495,0.39949852125009466,0.6216216216216216,0.4726024281444206,0.9080411866985054,,,0.5871513068338831,0.19459810220385282,-0.24864945778185377,3652,37,0.019715224534501644,0.11,6,0.28,6,0.816507389174104,0.8186207233384404,0.47604288943342443,0.7038874372014081,-0.6709963906125298,-0.07388840017708409,-0.9601785906228957,-0.7369257394515403,-0.7678911391762624,170.43663319076273,0.6685369469850563,1.2926702559479466,-0.9420911361648021,6305.967252672792,117.43026136677682,145.0590603297326,11.266093975092485,-8.323596203622312,93.00132030363221,-99.99999792225066,-99.99999947531074,-14.723854547038217
210011,lstm[nse],camels_aus,pub,0.2669476104714259,0.36631271506450214,0.4139820456552258,0.8427246028496566,-0.4054641365711874,0.8427246028496566,0.4970549442890619,1.0,0.30291930328850897,0.44015774194787205,0.9779488865414896,,0.26017380534703244,0.02153430091571403,-0.09936510459307624,3652,37,0.011226725082146768,0.06,6,0.06,6,0.7522640626005088,0.7548674276998756,0.3885274020503405,0.0,0.5738990738453911,0.7890251052957151,0.2737296013154549,0.48827689770473015,0.5367224044608178,-42.83126898663344,3.5350159643722576,0.6527640662250097,0.4739918466812596,219.07058317464583,52.03476106940634,-58.93960153973814,90.94938004883382,-15.462863821479868,-63.06798730632102,230.57982738782695,69.16093351303154,34.07062410435818
211008,lstm[nse],camels_aus,pub,0.60970275682172,0.9443130506956239,0.27516109827937757,1.0,0.07481732143963288,1.0,0.32760748469617484,1.0,0.46547767327494605,0.9928501590955346,0.037433303951000176,,0.8031676245639474,0.7502916550298332,-0.33461029387390384,3652,37,0.11829134720700986,0.06,6,0.51,6,0.1268443492755471,0.13675895528939033,0.9713278661775215,0.0,0.4883944761373885,-0.730687040334089,0.2701402328601211,0.13605080593393926,0.23646669880813898,65.67939587606024,2.48256151091245,0.7152660511044903,-0.29565350543224267,5829.574911404784,160.63352491278945,-11.877133576213165,55.2831322157387,-60.69729250594022,-40.47569921015982,5690777301788.33,6886488199234.009,72.66333364822643
212209,lstm[nse],camels_aus,pub,0.44021279633661364,0.42841917113891165,0.5734070103252242,0.6340546180305785,-0.5288305728211102,0.6340546180305785,0.23330154274283388,0.6963654729961017,0.6018947403402001,0.5284259017268619,0.8765530460937463,,0.3848328165968382,0.0681593492087505,0.011793625197701996,3652,37,0.0,0.13,6,0.06,6,0.5481987273424457,0.5548645109223949,0.49256476063524757,0.0,0.44525858925045225,0.3185378335179131,0.5807051756452327,0.5310118178381322,0.4574303278665631,-27.979506047074377,2.4900953776956345,0.7448096473257766,0.274745911974014,121.36850009166689,76.96656331936772,1.4702135961486655,24.00951086696477,-55.89097790549389,-11.613508175559852,170.01317640773436,166.06514983798854,-8.659725649079027
212260,lstm[nse],camels_aus,pub,0.21394468996681434,0.3818674279639709,0.23818658405506105,0.8715127239200353,-0.05680472745322968,0.8715127239200353,0.16684732788746015,0.9897125554433741,0.23291696278528728,0.47337205241722785,0.03230102521798964,,0.2508701639242236,0.05192006175062715,-0.16792273799715654,3652,37,0.004928806133625411,0.19,6,0.06,6,0.7811604843210332,0.7910515649825715,0.9588242802965359,0.00978627966100225,0.3223121592768019,0.7369782638296526,0.5055289760646716,0.6546986997807743,0.8070587606749438,13.776890293326616,0.7867636151101453,0.8232179788629487,0.48336870076677296,444.1433417026211,50.17403278484475,46.52162826492482,-9.25149412209968,-0.26252692112241216,29.84789717976734,423.951301270218,124.76706668436218,-19.088073499879307
215002,lstm[nse],camels_aus,pub,0.2606988843615208,0.4335846936128528,0.21028330530727232,0.911400678030244,-0.06684524452755182,0.911400678030244,0.17686770443811167,0.9928826344283816,0.288778034214991,0.526099717342719,0.9496395934298515,,0.3046846228143993,0.04572902595960794,-0.172885809251332,3652,37,0.0002738225629791895,0.09,6,0.06,6,0.7046879518220303,0.7147187826661263,0.9298926359581831,0.0,0.5481584086146074,0.548851156900151,0.6978663058924872,0.7764931497419921,0.6974436213535545,11.077411582265858,0.5954198432229959,0.6721916329331932,0.4327725124049788,835.3325277098457,60.93692456287986,30.83216282231695,-9.780017738413914,-17.915140339407223,2.6306299204515957,326.48664992621804,109.33464483402766,-19.059608964968177
215004,lstm[nse],camels_aus,pub,0.3834326128484304,0.3928873357301942,0.4805401619745756,0.831819359957032,-0.46904227206285454,0.831819359957032,0.5452406034998417,0.972972972972973,0.4059159615908003,0.3610726766592593,,0.402064026303621,0.35217004936193064,-0.20723965112711296,-0.0094547228817638,3652,37,0.011500547645125958,0.06,6,0.06,6,0.39712854523672064,0.39920164709531547,0.3838247490874855,0.00978627966100225,0.5524507750012366,0.5767339293443543,0.19518250023352013,0.42651135180375743,0.42299582814055714,-55.79856522144904,2.4796491679882027,0.6689911994927611,0.3966055231905121,367.6014730749339,70.434009872386,-58.62761374095972,-5.135610815889366,-4.581240757268627,-63.78164496945949,221.7631634888743,11.771039984801835,0.509508920717114
215207,lstm[nse],camels_aus,pub,0.2524351154622975,0.444677986981909,0.2772893510526825,0.884283610391436,-0.15195139728013213,0.884283610391436,0.3580041296231656,0.9957725509244437,0.26982415971986246,0.5791005579702233,0.8831800264281124,,0.2981071711067704,0.08442803543634837,-0.1922428715196115,3652,37,0.002738225629791895,0.54,6,0.06,6,0.6606416713602834,0.6704223810700182,0.8662858627505864,0.0,0.46660843101545624,0.6477204494528066,0.6846315696686447,0.698819842140386,0.7743965445595031,-8.224623748274027,0.8428852391635764,0.7303366134766515,0.4602626649186574,1284.0600063545435,59.621434221354164,-4.000347249559997,-12.773378814023731,-20.708402362917855,-16.774870897552884,509.0661752908986,209.7906743142448,-10.55504403334268
216002,lstm[nse],camels_aus,pub,0.2686778521391207,0.5785032557138773,0.37276650498996944,0.957481735685138,-0.24687830463228186,0.957481735685138,0.2633275481478776,0.9929963209808979,0.24941362844128673,0.7348581147257721,0.3918056631207364,,0.3782819898405297,0.29049429425618023,-0.3098254035747566,3652,37,0.0,0.06,6,0.06,6,0.43923941239039693,0.44882289755961224,0.9103732022795302,0.0,0.43322710362941264,0.4759575344778937,0.67664973160523,0.7172137373281475,0.7414672854640024,15.966150777334615,1.7654511494868033,0.7528432083578807,0.35089943204867446,1044.5405645186434,75.65639796810602,14.54537702155081,78.50339376807602,-31.79949611033004,2.6182530468919625,1441.4735601835719,472.5304850062101,0.04969839820384332
216004,lstm[nse],camels_aus,pub,0.6870034638692938,0.9728126048756657,0.3600400220893717,1.0,0.3435582285325284,1.0,0.2063099255351614,1.0,0.5520194649261156,1.0,,,0.8636964684262012,0.8628705735135775,-0.2858091410063719,3652,37,0.2836801752464403,0.06,6,0.7,6,0.014475119810243036,0.020351565953223454,0.27976073369561,0.0,-2.960025563280927,-1.7456200460484919,-2.013382776082259,-1.67091922217412,-1.6464363538238018,262.8417922813841,2.6226703060348053,1.9899812972188777,-1.6714536449358524,15675.445685719493,172.73929368524009,114.97166073792884,-274.88478648771945,-77.23222263309509,56.7335552355306,9231919050216.676,11260030269622.803,51.43445101513235
218001,lstm[nse],camels_aus,pub,0.3081366509723045,0.5004730739575854,0.15825368223208114,0.9302127102649714,-0.10056175413459574,0.918941186399422,0.1609135070946191,1.0,0.29238237303398645,0.5674436780510363,,0.548253523385694,0.3777951364184661,-0.13707265621148004,-0.19233642298528092,3652,37,0.016703176341730557,0.06,6,0.06,6,0.4733185725984467,0.48207521656732916,0.845574192607691,0.08861956188807632,0.8666826858698071,0.5866933545355022,0.6921363698014189,0.6893885822451211,0.6577282603652701,-26.240047681713946,0.82177097023987,0.3651264358139421,0.6038722633318052,569.9953459671716,75.5590272836932,-11.382190581888205,-8.476497013634713,-18.37507134463083,-16.44305967651937,281.4614165982495,151.9327577503959,-15.918871319922786
219001,lstm[nse],camels_aus,pub,0.24333856406550908,0.3203189133080017,0.14973147185435648,0.4802341790855406,-0.016423531934849505,0.4681199676846059,0.17337998332969193,0.7526626358247395,0.20148392089078057,0.28477392951769076,,0.2763458725227307,0.2829137569633619,-0.1628518916660368,-0.07698034924249264,3652,37,0.0,0.07,6,0.06,6,0.6279771626604933,0.6379087029569047,0.9969706848907158,0.31464817452306026,0.8851040594850549,0.608683413807654,0.7916846010943621,0.8387353188428457,0.7736142424632902,-15.022954720001117,0.8241344046101411,0.338963037092461,0.6283416447298089,56.719225201582205,56.58275139267253,-6.898788415811313,-334.76093706274276,13.154789771547627,-13.997581380114603,-7.733421923407676,-4.274595603231108,-12.835633856310595
221207,lstm[nse],camels_aus,pub,0.21990318541737747,0.18316801063050814,0.266833763722077,0.16943336462799596,-0.19943592494017293,-0.13980253831217013,0.28089728548588855,0.2169984600103105,0.25723176181868346,0.18629475393458494,,,0.19400307621544727,-0.1465549758515204,0.03673517478686933,3652,37,0.0,0.24,6,0.09,6,0.7696634914116541,0.7679097873852111,0.794734170419314,0.8270887168356426,0.7237872983087348,0.579808267173233,0.5696753026232542,0.7043844982904207,0.7133522246942517,-25.197287155175193,1.026299681709928,0.5255594178504133,0.6298106314586045,31.900872816501813,38.80061524308949,-27.724116088820995,-73.54476983260096,-5.786497445463241,-37.71653595195282,-51.0088373514399,-38.07290708301351,-8.43971088057815
221210,lstm[nse],camels_aus,pub,0.4974910814205361,0.8805735795935065,0.2880925764642009,1.0,0.2817877559686034,1.0,0.28543681054409775,1.0,0.37416137100884933,0.9867294989581793,,,0.6968442753008133,0.696293439970215,-0.38308249817297035,3652,37,0.08461117196056955,0.09,6,0.28,6,0.03370734303129569,0.038667033751914034,0.29532567282923994,0.0,-0.5827269375832778,-0.36693137391498865,-0.9278581810261857,-0.687779659642539,-0.6728380624250638,166.12733059356398,2.212801553794331,1.258064758898872,-0.6891090513647364,13532.573502867677,139.36885506016264,111.5106765048995,83.61790269809416,-47.178493713731044,84.6112086060721,4495066404342.651,27428.43701814404,2.498554443185587
