basin,perturbation,pclass,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
138113A,P8_mult_noise_0.10,P8,0.03843957139880377,0.018224688235251387,0.03700723905864035,0.0,-0.008430782404741653,0.0,0.037932181482346276,0.0,0.03859652869688446,0.0,,0.2239050222364266,0.03126793817176581,-0.0006052893681239843,0.02021488316355238,3652,37,0.21905805038335158,0.11,6,0.23,6,0.9970007068946057,0.9969272782166329,0.9893556598411706,,0.9955150943605504,0.9982579379447616,0.9923555365276918,0.9917283537262178,0.9810157248407015,-0.06498664380396928,0.5142082291463737,0.06696943810014853,0.9324871066472593,8.033113661415166,6.2535876343531696,0.08765092045823752,0.06681565108272251,-0.15448335810654448,-0.11295969885494549,0.0,0.0,-0.8085455018717044
138113A,P8_mult_noise_0.30,P8,0.1178389606882695,0.05383995978129029,0.11866224782028817,0.0,-0.0020704594543936527,0.0,0.1142124261322384,0.0,0.12060244453395742,0.0,0.021487336823896235,0.3727563316826212,0.09446911392409786,-0.0007767055070869358,0.06399900090697921,3652,37,0.21905805038335158,0.26,6,0.22,6,0.9972239681885098,0.9972287765399109,0.9994504414978429,,0.8990874681859693,0.9834272086883662,0.7705157221333716,0.8590506992226609,0.8892736469922473,9.816213653026065,2.439129836770732,0.31766732884266,0.7534418630060651,25.21413626545338,18.893822784819537,12.798803776693019,0.42230165116478324,1.3907079351552598,13.986646019321217,0.0,0.0,-10.524241776254451
145011A,P1_peak_damp_0.70,P1,0.07813619373981893,0.04930864849353214,0.1409871619668198,0.012307207757983113,-0.13867000637304439,-0.00116887009664551,0.1872546237360222,0.0,0.07996440406025485,0.04811664318480703,,0.042853703861786885,0.06144099517636018,-0.010960050799765236,0.028827545246286793,3652,37,0.03888280394304491,0.06,6,0.06,6,0.95978045151587,0.9509003067459404,0.3392016055034295,0.9980767577861084,0.8947747106661552,0.992860207227132,0.6205115286071139,0.7518867436364602,0.7626924833441024,-22.800481242240224,1.1296745110392794,0.3243844776401066,0.747954018917661,12.570536889371386,12.28819903527202,-30.062152979214922,0.12298650392420533,-0.42013892577638173,-30.795827013872007,0.7156926613801605,-1.3374143302820414,6.201953515737027
145011A,P1_peak_damp_0.85,P1,0.06384173627687958,0.05097597650898399,0.07934315467386267,0.011844274685945287,-0.061950246397346115,-0.0009249969077054202,0.09015908998625818,0.0,0.06374042547672025,0.049760242792654154,,0.04395301358619031,0.0591971053573139,-0.004742588849841084,0.012865759767895592,3652,37,0.03888280394304491,0.06,6,0.06,6,0.985284472228007,0.981514516497726,0.8018261003604021,0.9922561283965826,0.973828712647161,0.9941096499260398,0.8501243793419755,0.903516698180937,0.9022002595222425,-9.159509617784916,0.5633856858299855,0.16177542258587668,0.8633040092746838,12.35146830079053,11.83942107146277,-11.92954961256876,0.1433017616680492,0.03850768055053025,-12.444285825137436,-1.83876742728044,-1.1624998437494016,1.0446545033324344
145011A,P2_peak_infl_1.15,P2,0.06284975489168787,0.048596275862513624,0.07614474885569013,0.013205735238987177,0.05293825290609282,0.0007386330489876966,0.07411284735856438,0.0,0.0650367949730427,0.04635824384978113,,0.0576956041722201,0.05734486290350208,0.00391589474872797,0.014253479029174246,3652,37,0.03888280394304491,0.06,6,0.06,6,0.9854676523743302,0.9826088946947654,0.8092274132776526,0.9943278410957817,0.9422391410144303,0.9943864801707516,0.7834751575034642,0.868953839475157,0.8763901160434788,11.702246901087456,0.8369703768257312,0.2403348892390985,0.8345167797504895,12.172824505271391,11.468972580700415,14.77524566940203,-0.07399997070012052,-0.6642218344257523,14.6245813197806,-0.15512998843576833,1.6867300739053914,-6.4751326324991165
145011A,P2_peak_infl_1.30,P2,0.0716852981112004,0.05095150007622676,0.11330570066661712,0.01361058776794228,0.10409619008037185,-0.0012572741790901436,0.12193242839209444,0.0,0.07470344727848838,0.048477838789248155,,0.04225330454202551,0.061041396357960576,0.005478803247016403,0.020733798034973647,3652,37,0.03888280394304491,0.06,6,0.06,6,0.9714027429244658,0.9645875295269216,0.5961666198899898,0.9978366232726418,0.909885299779952,0.9931998173998524,0.6493501095604985,0.7728810423489045,0.7717063894637645,22.391166787674475,1.0454206796249712,0.30019110616413663,0.7510335394419301,13.101611018029343,12.208279271592138,28.341699801425975,0.09293973424872193,0.09248373214976371,28.17299561358971,6.071770122079957,2.5525805775713515,-9.191855861746525
145011A,P3_base_infl_0.10,P3,0.07413816041006374,0.37746788765152306,0.06136278888088427,0.9735753663948779,0.00391987053128286,0.9735753663948779,0.0672587412788275,1.0,0.061001192417918876,0.5317016781100821,0.012236231767524012,,0.17259401725137993,0.14531285007588862,-0.30332972724145935,3652,37,0.03888280394304491,0.7,6,0.06,6,0.6050389529958676,0.615008250076673,0.996945055569492,0.0,0.9290087416377011,0.9729130293378982,0.9064053323233427,0.9370535649917497,0.9485458005948879,3.8584178113044167,0.9278883087822346,0.2664418479937018,0.8491411785648606,71.38837955944817,34.51880345027599,4.449176225685693,84.12162492335132,-10.693266893814533,4.373573976709919,630.9452053093947,149.96685958307796,-4.100538018017531
145011A,P3_base_infl_0.25,P3,0.09281965214531392,0.48950609496113373,0.054488376427557286,0.9887155983804771,-0.0023452615958652343,0.9887155983804771,0.04295206366587528,1.0,0.0576324222045037,0.6900396404919326,0.041237472918752176,,0.2422908234463936,0.22040985568990346,-0.39668644281581983,3652,37,0.03888280394304491,0.7,6,0.06,6,0.4567539597076826,0.46608974368456496,0.9941304844885517,0.0,0.9940544257664049,0.9120643335907623,0.9630946011652513,0.9703835518729514,0.9595322964756376,2.889715776540525,0.2685283655761381,0.07710754978337153,0.8986223763267444,169.21767559894417,48.458164689278746,2.186614141760186,90.21540722901203,-21.08546893495123,1.760836421719449,1550.499980844918,368.27226176468315,-1.5448982231547403
145011A,P4_base_depl_0.50,P4,0.15183315124208746,0.2633848109278972,0.059456609513052525,0.07623062858177722,0.006288101230932116,-0.07623062858177722,0.06013322641935848,0.0,0.06040404843691202,0.2676319986228663,0.24411105537467867,0.01,0.23745408053300962,-0.21939907381489726,-0.11155165968580971,3652,37,0.03888280394304491,0.3,6,0.06,6,0.3159948277616035,0.3228488857323606,0.9963175092254822,0.0,0.9760960268083707,0.9353117770803594,0.9866538479902416,0.9852468340288137,0.9658539270041275,-0.28737121681551187,0.5384288375403045,0.15460909802346468,0.8613621622291013,37.80790508367437,47.490816106601926,2.4986469989571,8.369900086243263,24.923821625984253,1.9828612414326192,-53.62724784195404,-49.3005417287348,-6.788357674269565
145011A,P4_base_depl_0.75,P4,0.08941894470556978,0.11752734015756579,0.05795029730391348,0.03218105809668191,0.00396292159273689,-0.0320261098756298,0.054500912639832096,0.0,0.06042469196661547,0.11738790701704481,0.30288720962536114,0.01,0.11478422063249512,-0.09527205072463821,-0.028108395451996004,3652,37,0.03888280394304491,0.26,6,0.06,6,0.427097114173177,0.43299448304058835,0.998701174723533,0.12777280710941355,0.9817374538816547,0.9832074888607916,0.9863733491192653,0.9872767462390107,0.9724655648145436,-0.1282942672548178,0.4706238457274506,0.13513898815051603,0.8784042863236661,20.928157416602556,22.956844126499007,1.1547649844627832,3.5313395205395848,10.349955511703776,0.23128936389492474,-21.224032111298623,-25.551885324297267,-3.6596553799975395
145011A,P5_compensating,P5,0.27306343992608406,0.8252132009087171,0.14422268744245884,0.9991535622844493,-0.14311832360769353,0.9991535622844493,0.17412384495634659,1.0,0.08179633858014308,0.9623231334498151,0.3249446039171733,,0.5537285334370783,0.521232703073156,-0.552149760982633,3652,37,0.03888280394304491,0.06,6,0.33,6,0.26580284845019814,0.2658028484501982,0.2901871846478524,0.0,0.8977037738530542,-0.2276175578691011,0.7098160614545823,0.7098160614545825,0.6200787042731779,-9.100251555205315e-15,1.113840670791677,0.3198378122532509,0.53177391923971,2235.228856551493,110.7457066874156,-29.080404378965028,94.33188965211853,-81.52165505948666,-29.688986020784476,18077.70236890349,4647.776676165347,27.11050590432796
145011A,P6_shift_1d,P6,0.18638106756896838,0.1290906842425306,0.4335146022928333,0.1972912695894764,-0.07964296072599367,0.08259554943262166,0.5993187988159698,0.16216216216216217,0.21525007105092916,0.1541245766817587,0.2475458609840902,,0.13049136868638078,0.008152029158421571,0.057290383326437794,3652,37,0.03888280394304491,0.06,6,0.07,6,0.9779574349132801,0.9783461516738331,0.951652349062272,0.9414940151304418,-0.011806029897698744,0.9036517067671038,0.5152076018261518,0.5169129791995772,0.9586809593963983,2.246866502917464,3.5030141950087046,1.0058856942504446,0.14189089368119578,33.65724249302362,26.098273737276184,3.150770978520554,0.1440947452053171,-0.5230461043579073,-29.57948358383262,-4.986477574960553,0.06760457239802307,-3.6611031875764497
145011A,P6_shift_3d,P6,0.30143087837750554,0.1965854954395603,0.6647030329681122,0.3013288220794388,-0.2867453568775588,0.1428980176156818,0.7706824172504128,0.2972972972972973,0.3593273128143286,0.22531800060233728,0.416628916497165,,0.20844573741536276,0.019927715826623324,0.10484538293794524,3652,37,0.03888280394304491,0.06,6,0.07,6,0.9513883862243142,0.9491066129106466,0.9461349065705619,0.8628534284815206,-0.6895294859029648,0.7529344762668475,0.09557022581039842,0.09609464352250352,0.925801043304856,-0.8116706091499879,4.526642048472343,1.2998190204420634,-0.3009865613960301,86.81744596545084,41.68914748307254,-1.5156082244675042,0.1018114899927977,1.4053249629280407,-90.21174285122528,-0.07216540835429242,0.8602259379361671,-1.4143312285740959
145011A,P7_var_compress_0.80,P7,0.23997300096909302,0.7764916697256696,0.10245784854550283,0.9986587677388904,-0.09320236573711732,0.9986587677388904,0.11418335928543383,1.0,0.07939243634204053,0.9411462412193515,0.20597057673372082,,0.5019809537567256,0.4853194700562483,-0.5365186687565766,3652,37,0.03888280394304491,0.25,6,0.31,6,0.16692593177875573,0.17118821834873713,0.5889018303458265,0.0,0.9409405781429476,0.1638708350022341,0.779765898559798,0.7781185115036008,0.8247336598926795,0.21179301730861028,0.8463263471205683,0.24302144320420035,0.6745604828564602,1421.667680889691,100.39619075134524,-19.6055229992807,92.81817339027597,-66.9697795272886,-20.1569922496742,12042.12267814418,3050.200787861238,20.621641899783828
145011A,P7_var_compress_0.90,P7,0.17318381649995737,0.6910316243681148,0.07349480156593913,0.9972866716939233,-0.045897943014311784,0.9972866716939233,0.0694409837747802,1.0,0.06603433170554954,0.8930984983523046,0.2104876114653845,,0.40767273637738466,0.3930419414656431,-0.5178478078681574,3652,37,0.03888280394304491,0.65,6,0.06,6,0.2354599357785413,0.24404974614896727,0.8372201881017238,0.0,0.9795337176138307,0.5484366567248347,0.9593016669749668,0.938350678780937,0.9104266513896578,2.7473918866204086,0.4982103512545422,0.14306041516146004,0.8039556695309064,741.0764438988645,81.53454727547674,-5.565240320834789,92.31795538705155,-49.26585949710703,-5.353660948125558,6255.2083932123,1576.2301274336555,5.967470198964053
145011A,P8_mult_noise_0.10,P8,0.04006956393969757,0.03255631470586428,0.041580992150676406,0.008874896026556129,-0.004235900977551826,-0.0010246329228068177,0.04607721671423771,0.0,0.040227153297537926,0.0310458457768563,0.03746614378963818,0.04582936409367578,0.037882815643715664,-0.00014169278873023015,0.007513249233833293,3652,37,0.03888280394304491,0.55,4,0.06,5,0.9966619301839605,0.9966267514616188,0.9957504019003567,0.9977982894952163,0.984481433025883,0.9975753046542963,0.9726799712762715,0.9822120954607332,0.9713949692432918,1.379490275638587,0.433829492681891,0.12457354042539293,0.9029060724862945,7.9192884446328025,7.576563128743132,2.132808418415403,0.025533797653463093,-0.5324955653657492,2.3184901624774894,-0.13799521778182036,0.7786651002357899,-2.4115754094431234
145011A,P8_mult_noise_0.30,P8,0.11874287483854826,0.09942262745097033,0.11593912636413779,0.033510245371685045,-0.01599633626200711,0.004324764052887949,0.09819027298771438,0.0,0.11709110573726084,0.09590380027710668,0.5791602493627427,0.01,0.11438112261843057,0.0033314265648613332,0.019320247387577927,3652,37,0.03888280394304491,0.24,6,0.06,6,0.9957192581574076,0.995295817793864,0.9828194504410485,0.9972093682025712,0.9247300035689906,0.9774155976112169,0.9127438725654041,0.9294930436717367,0.955272961673493,1.7872070261455966,0.9554417467183033,0.274353779691495,0.7708808698608399,25.093256093117716,22.876224523686147,1.87688297091588,-0.0026290194574482575,-0.39088742611538896,2.221784149388518,7.342197987004762,1.727056088321253,-8.150288836935749
145018A,P1_peak_damp_0.70,P1,0.07465012476694968,0.03397636264348506,0.13768014918565952,0.0,-0.13316565333095065,0.0,0.14768890309346333,0.0,0.07982839340567098,0.017106913149799896,,0.1415475256788396,0.05412386462808513,-0.008532907412265808,0.04067376212346462,3652,37,0.13910186199342825,0.06,6,0.14,6,0.9613059340578636,0.9514028023025685,0.44615936028940484,,0.9021927029952242,0.9945914277392669,0.698606603095498,0.8044937567712322,0.8146840631797401,-17.293966252027786,0.7805419362260416,0.3127415818287932,0.7907731926346495,12.377916392211361,10.824772925617069,-25.64850450418264,0.1165375654579384,-0.8327005495409026,-25.505275029973202,0.0,0.0,2.3638341412158197
145018A,P1_peak_damp_0.85,P1,0.06213189369665753,0.03541002704132537,0.07562033349711886,0.0,-0.05740847026868225,0.0,0.08976168545200794,0.0,0.06298971375101439,0.01881480580769703,,0.14222979043630365,0.05196050578312489,-0.005409416425565081,0.02672186665533216,3652,37,0.13910186199342825,0.07,6,0.15,6,0.9811346600426526,0.977218938996602,0.7507283777502476,,0.9691332690929099,0.9954704178252262,0.8520253538646744,0.9060966673271271,0.9106658886241805,-8.4241916574263,0.43848620100508595,0.1756893021987683,0.859997341830034,12.048885070557027,10.392101156624996,-13.076743222866526,0.28995679756949494,0.04379353037750387,-13.747242535400408,0.0,0.0,-0.9994649579025763
145018A,P2_peak_infl_1.15,P2,0.0635586641743594,0.035130561417897305,0.07687586564108863,0.0,0.05947630097409414,0.0,0.0910439632286779,0.0,0.06448190035476346,0.018764530570367,,0.26419029829673407,0.052663354002539714,0.004669635013956704,0.028428102756462098,3652,37,0.13910186199342825,0.06,6,0.14,6,0.9851431831450476,0.9825284654675305,0.8410602914029972,,0.8549613977534494,0.9952534882365653,0.6607388482668328,0.7957117980633167,0.8527498117836195,14.04232304100102,0.9505006447665768,0.3808393391530747,0.8095635107612509,12.540373641047994,10.532670800507947,21.581756499101573,0.11109484304358752,0.30259189894562305,22.82798326013749,0.0,0.0,-8.13695223490284
145018A,P2_peak_infl_1.30,P2,0.07175826730316516,0.034780175561530624,0.1079423345736588,0.0,0.10172935973737968,0.0,0.12560816547804526,0.0,0.07713872800180746,0.018190529391998885,,0.15373016080064206,0.05443752418579714,0.008054223222323771,0.036978091741634536,3652,37,0.13910186199342825,0.06,6,0.1,6,0.9609882355563054,0.9535236224533482,0.4427675611454972,,0.8911193966157451,0.9948078380005694,0.665913036239574,0.7954123394751976,0.8005404013430389,19.303310591653354,0.8235422268665107,0.32997060987950855,0.7719902209671754,13.117591043081081,10.88750483715944,27.724669447694193,0.09121194333589334,0.03676732538261439,27.356011676597355,0.0,0.0,-8.59575912781517
145018A,P3_base_infl_0.10,P3,0.08049521809500154,0.5244425909622067,0.059709298334094045,1.0,-0.0065159847390900555,1.0,0.04947856631618248,1.0,0.05967687015821091,0.8531025461791858,0.23173214212806745,,0.23800948820811668,0.21102161032635153,-0.44394737286720515,3652,37,0.13910186199342825,0.61,6,0.11,6,0.6041523217347597,0.6139552560642129,0.9971069807494647,0.0,0.9806813639930362,0.9674892434991577,0.9648504116066329,0.9678256264862882,0.9757930232515817,-0.32127500118507524,0.34689564113402943,0.13899149616780088,0.8818098364899808,79.81908956474648,47.60189764162333,-2.3455222116158523,79.79927216222855,-7.637167853112065,-2.8602329820550807,426034254124.91956,482019571337.9657,-1.8449929132225755
145018A,P3_base_infl_0.25,P3,0.09883201571339315,0.5876260481882957,0.0579704594237375,1.0,0.0033400999712038153,1.0,0.0629676187997496,1.0,0.05705163972948531,0.9086010552401299,0.158303429918405,,0.28752832792708743,0.2663825196109375,-0.4887940324749025,3652,37,0.13910186199342825,0.58,6,0.16,6,0.4656590234279587,0.4754229622785418,0.9967246532974963,0.0,0.9652670517491435,0.8978313947778536,0.9438679071852263,0.9583848635768346,0.953858209761734,3.8397927178183355,0.4651375891493526,0.18636777685763314,0.8622978620784636,195.877559427937,57.50566558541752,3.028811178518298,84.13082672585638,-17.538513413809117,3.9777887779076284,1044254916600.4387,1177971196460.8806,-2.7052579520669693
145018A,P4_base_depl_0.50,P4,0.14907519011522927,0.18157774670440763,0.06273098471635308,0.0,-3.930708303288529e-05,0.0,0.051777837470690855,0.0,0.060441435393783785,0.10230211404668926,0.04989483085803225,0.01,0.2048205495122097,-0.18635213653102928,-0.03250255658917836,3652,37,0.13910186199342825,0.3,6,0.14,6,0.35429441911850307,0.36159709285670805,0.9953812981587982,,0.9752155858896249,0.9485768093672899,0.9376634911921625,0.9319562617167576,0.9663248764258074,-0.5430677097515064,0.39291620556366047,0.1574306644538322,0.8584214893872592,36.570391425478725,40.96410990244203,3.8107832380511644,8.222868242452527,22.912681078897155,3.7031674443886553,0.0,0.0,-7.004645327771798
145018A,P4_base_depl_0.75,P4,0.08608329476671123,0.0790326319067997,0.056193255215726164,0.0,0.0012830423308665617,0.0,0.05561479812149702,0.0,0.05870680964222468,0.04218531309902818,0.04616347233440477,0.01,0.0978264968209109,-0.07876782974915333,0.00705066285991153,3652,37,0.13910186199342825,0.31,6,0.14,6,0.466022044057743,0.4719972414594362,0.9964678979117148,,0.9780837667265279,0.9871205211348997,0.9065761981368957,0.9335507436187541,0.9536405650605034,-3.1430670817325974,0.3694822418852808,0.14804132285774843,0.8765998764199527,20.033920294737964,19.565299364182177,-4.342151304996218,3.422141501602107,10.0226388599566,-6.592971913404519,0.0,0.0,-2.7454841658625484
