basin,model,dataset,regime,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
A5130501,lstm[nse],camels_aus,temporal,0.25130871846216324,0.7702384301148401,0.22545836013688278,1.0,-0.13677199166569237,1.0,0.27159043684709366,1.0,0.16677575947366347,0.9972640218878249,0.3807779729060219,,0.47862909337880416,0.40341273300740316,-0.5189297116526768,3652,37,0.2505476451259584,0.08,6,0.28,6,0.49813411515259354,0.5070128724395861,0.9657267189761469,0.0,0.7686078260591246,0.4272948740313557,0.8323367340162289,0.7899365829589746,0.8301811228134001,8.10972533893451,0.1964919985513459,0.4810324042524322,0.542644009241161,643.397169530969,95.72581867576079,-9.332030254202484,-737.1283216666596,-49.371553296004095,-25.928559376819027,1547344028949.7378,1927500963211.0596,1.0118780150586095
G0010005,lstm[nse],camels_aus,temporal,0.8411860711018534,0.952055321016558,0.7432529815997928,1.0,-0.6804965481985384,1.0,0.31492654472281545,1.0,0.8680982336983647,0.9972640218878249,0.9420490191427823,,0.8948347042057654,0.057635006764353305,-0.11086924991470459,3652,37,0.4252464403066813,0.06,6,0.41,6,0.1833351817846982,0.19080244543100253,0.40464372885480043,0.0,-0.6200889322320955,-0.04842233900935211,0.02353126483301604,-1.9670629712268064,-0.2673067637460722,-71.641284214827,0.7514580819280428,1.2728271415365464,0.008211569226044824,1826.426100603321,178.9669408411531,49.13145201433843,-9.878950308148393e+17,-91.71407717409882,-42.99517595052284,707513093948.3643,860011577606.2012,-33.87592249467719
G0050115,lstm[nse],camels_aus,temporal,0.922203670185333,0.9719914741191195,0.7896566854769719,0.9781420765027322,0.6851839154713384,0.9781420765027322,0.3348474450971351,0.972972972972973,0.9240864205776824,0.9740082079343365,0.014205628943268022,,0.9631728295296511,0.9579377482287117,-0.049787803933786456,3652,37,0.9759036144578314,0.06,6,0.16,6,0.017436572136059772,0.026223655596478573,0.34873144272119544,0.0,0.5350339430719891,-20.34129578653361,-0.21455637297311414,-0.34976603118970595,-0.4803846802740821,110.82380443309071,0.14489683316092622,0.6818841961271803,-1.0633340017079225,32581.436871690395,192.63456590593023,-15.555770715136482,-8.277275132220129e+17,94894801403849.75,-36.00015609117017,168579816818.2373,337159633636.4746,116.6843540751332
G0060005,lstm[nse],camels_aus,temporal,0.8223018374488754,0.8831858405501837,0.6905233013382823,0.9016393442622951,-0.6261968701543877,0.9016393442622951,0.4791614100232911,0.8378378378378378,0.8074587957562335,0.8891928864569083,0.2295993919916966,,0.8620625355141859,0.6750420013015648,-0.06088400310130826,3652,37,0.8721248630887185,0.14,6,0.49,6,0.06009359439834944,0.06722259933777278,0.3739943543095568,0.0,-4.884235998262938,-1.121471311751257,-0.7888354789051328,-0.291116911250507,0.02351152766055986,25.739137465071675,0.44841592875571906,2.4257444214638397,-0.5874372845731888,87.12827554108748,172.41250710283717,106.03166770133011,-4.868178879654603e+17,147593112106619.2,36.180652541981885,0.0,0.0,-51.65387640499941
G8110004,lstm[nse],camels_aus,temporal,0.5161605932054724,0.6422826235929879,0.24274221357928277,0.6329851876780159,-0.0957787310019437,-0.00043046183641878887,0.17203980135547944,0.7287719580339624,0.38948471386397415,0.5824923425191812,,0.04995479202996956,0.6168213571513094,-0.5226410063618528,-0.12612203038751557,3652,37,0.0,0.07,6,0.2,6,0.4611070899789327,0.458937998512234,0.9336393849807678,0.8720190906854068,0.7104266315489101,-0.3971167903667192,0.7438800691403062,0.7025553465352594,0.5928046823295344,-19.643691177831652,1.0457382833914413,0.5381202174710499,0.45851782741270297,136.11806180201233,123.36427143026218,0.6876843737709446,-110.50769377000259,54.2081478406448,-9.838916466786396,-92.73223515476109,-86.89174196182267,-26.441976126913488
G8110016,lstm[nse],camels_aus,temporal,0.4302064152006091,0.5925037279359496,0.3139953457096161,0.5792349726775956,-0.24107780561233422,0.5792349726775956,0.3880442580796353,0.5675675675675675,0.28269332466166003,0.5663474692202463,0.4832094796731773,,0.5419042040564803,0.2932625945835253,-0.16229731273534054,3652,37,0.47343921139101863,0.24,6,0.12,6,0.4887832915755705,0.4967383386248492,0.8138662970316484,0.0,0.5846554484369462,0.7018795232358923,0.31588983556994465,0.5145947370352988,0.49307200051598954,-38.78506608621304,1.5066347126250323,0.6444723047292674,0.42942635383901173,1850.2716793759496,108.38084081129603,-49.965801804311205,-8.496744734635248e+16,-58.52740477578506,-56.97087840133182,0.0,0.0,25.672650103254085
G8140001,lstm[nse],camels_aus,temporal,0.21464796281292078,0.25437718856056246,0.14524138757527147,0.33360962465372107,-0.09841842599468283,0.33360962465372107,0.19032551416425825,0.3904657048968426,0.17919122939793178,0.28812429867108097,,0.6797053913259131,0.23357847841419638,-0.04025533775747039,-0.03972922574764168,3652,37,0.0,0.08,6,0.11,6,0.594435399219935,0.6017832127420629,0.8854652640834881,0.0,0.8344661452897715,0.9110254823361972,0.7984916955290781,0.8568540638127005,0.8501319218120441,-10.333920872097465,0.8881646590203489,0.4068585192794033,0.6774819293140006,49.97713415458009,46.715695682839296,-16.76816244621461,-75.36663419870843,-7.236706754753293,-31.14638390111805,71.43597411998245,72.04052555567375,4.307665853669636
G8140040,lstm[nse],camels_aus,temporal,0.2211366980797715,0.2953744065139295,0.11750828589708796,0.2158132124682897,-0.09285561018352972,-0.21282262348720468,0.17469997237866022,0.21723317905969555,0.15133264638454336,0.29091216395164077,,,0.2781216917106768,-0.2273910168172572,-0.074237708434158,3652,37,0.0,0.06,6,0.06,6,0.4930543419953362,0.49982392954396004,0.786062849473599,0.1999073464728373,0.8930467050390761,0.7817427176430949,0.8122112562946662,0.849192296793621,0.8229675744547787,-13.936943514339559,0.4210587243861347,0.32703714614845186,0.7179156718653977,44.02778143197349,55.62433834213536,-11.080235282445704,-157.39219208920326,47.23240397556915,-28.816955131274177,-52.005923724076496,-50.8878775592942,1.6203546386958683
G8140161,lstm[nse],camels_aus,temporal,0.433103015901339,0.3096891613296429,0.5277356023708341,0.28116567283423144,-0.5061025319464749,0.25768484660302016,0.6848239908547473,0.5691225278822418,0.40507559840756063,0.18041807109194485,,0.22410352999936123,0.3798431825461074,-0.25033692960385817,0.12341385457169607,3652,37,0.0,0.07,6,0.06,6,0.6469231759360266,0.6494004788214706,0.3545408003031636,0.6616537191030196,0.08396705831494455,0.5276757289320815,0.3654955936202524,0.21171668087495255,0.5082804315783365,-39.03621706693745,3.351000590532855,0.9570960984587992,0.31189013011158595,105.79146328263266,75.96863650922147,-18.19749540890627,51.77485370519348,4.488200088089985,-59.60079426351476,-21.232128652326434,-31.473155055237086,-19.855740740401416
G8150018,lstm[nse],camels_aus,temporal,0.31516899699368023,0.8851917020654179,0.1637149943502689,1.0,-0.11035311611719463,1.0,0.19913904177497638,1.0,0.1724903297543066,1.0,0.4428506828804893,,0.6062455862354051,0.5250874482676032,-0.5700227050717377,3652,37,0.4879518072289157,0.11,6,0.46,6,0.3812652451703358,0.3890094430561484,0.8360319397748892,0.0,0.8554704977437296,0.7523591147320063,0.8312732835478867,0.8785904333105814,0.8669062832039799,-8.967183999499317,2.6407070697725548,0.3801703595182959,0.662472880016691,275.01108389975866,121.24911724708103,-14.451314623766857,-7.919813556128746e+16,-77.15518911994923,-18.05977689474045,4149618744850.1587,4650682210922.241,4.3844353404052105
G8170002,lstm[nse],camels_aus,temporal,0.21631443206124884,0.23697929858259825,0.25261404413447297,0.40645137821813826,-0.22415471101265175,0.40645137821813826,0.23804161083598768,0.5890912668577772,0.21308499076972404,0.2379799514096386,,0.5802779730922495,0.21246543399854484,-0.042197968937542005,-0.020664866521349412,3652,37,0.0,0.06,6,0.06,6,0.6950394974310532,0.7003205954656814,0.6715359440342413,0.0,0.8274365948957727,0.9153585340084218,0.6879102922140723,0.774771502101475,0.7706457936259383,-21.1239535252274,2.5530568664684634,0.4154075169086704,0.6306184244439528,47.13386365303253,42.493086799708976,-24.96754501147627,83.30546980297741,4.38970167624094,-28.893859499875713,64.66057087656061,40.93156765241522,13.842632569787057
G8190001,lstm[nse],camels_aus,temporal,0.6258419464365612,0.8673957173797296,0.257280159878015,1.0,-0.19414640774929623,1.0,0.41776696879486264,1.0,0.6203300990153695,1.0,0.8724651171063774,,0.7393465389758123,0.1273824436774321,-0.24155377094316843,3652,37,0.27656078860898137,0.07,6,0.3,6,0.36311873031929187,0.3691850131991171,0.8204394302747279,0.0,0.4885557014823003,0.1475674121160473,0.5164705648107052,0.5197064574845389,0.2597980799379839,-33.366419008975065,4.303453180172347,0.7151533391641961,0.1323643853854941,448.0466278371698,147.8693077951625,-23.19343721071226,28.227207712332326,-48.652371904075984,-49.32233279604885,4280331730842.5903,4587506949901.581,-12.167799587683856
G8200045,lstm[nse],camels_aus,temporal,0.34643171859971805,0.2875453348326059,0.22719066112711256,0.20056726730668695,-0.18553291992890758,0.19494973429572102,0.3209464367325302,0.3117681007422943,0.23714425654033275,0.12965892868920964,,0.23958297182088414,0.3619192648277223,-0.1018623598265221,0.05888638376711214,3652,37,0.0,0.15,6,0.06,6,0.8703945372632005,0.8753422514370846,0.7978975721312824,0.49763099352007634,0.5229776005423861,0.20232641383180328,0.6290740906266836,0.5566727977499792,0.5383534727414148,17.266083454055977,2.326303045994482,0.6906680819739783,0.18417504240734095,261.35959312098595,72.38385296554422,-24.165540550411375,-81.3986535971149,341.37230103953607,-45.015997957810484,-5.5870247727751625,-17.026050011684006,8.143591025316196
G8210010,lstm[nse],camels_aus,temporal,0.37840835635729636,0.488918801792171,0.4312806655859957,0.7256452684668051,-0.3891337900721734,0.7256452684668051,0.5108785375261926,0.84694671364436,0.36594906434485336,0.5601835310461188,0.8866670495520341,,0.40629179279362804,0.07142562402423555,-0.11051044543487465,3652,37,0.0,0.37,6,0.06,6,0.46696719922068824,0.47104483430788746,0.660997209080502,0.0,0.3388722182615789,0.6236108212751321,0.4835065840461793,0.5423765115946593,0.677589153630606,-23.356333944490068,4.651677726464779,0.813097645881736,0.3397838608021613,305.63966370553095,81.25835855872575,-33.67781932988779,71.35322215431331,-13.953528007723971,-58.07200441539043,271.07300294988255,205.29576319444504,13.164310194653678
G9030124,lstm[nse],camels_aus,temporal,0.75665598641622,0.9909250436971011,0.37961839090985405,0.9988252015138155,0.039337223706185497,0.9769672780165477,0.25050603965785134,0.9989060529964091,0.5954318521159294,0.9984881251828277,0.04227556301219121,,0.9149473808825132,0.7734403758467027,-0.2342690572808811,3652,37,0.0,0.07,6,0.19,6,0.2241144808422904,0.23439284417016293,0.9322926219345765,0.08659790933519927,0.3648205522173339,-0.5734252017568324,0.2837320654090393,0.1891095559114211,0.1503757808072146,64.68519835365936,0.8060880179812622,0.796981460124805,-0.28802901427140504,432984.4744047907,182.9894761765023,12.019883845243994,-9.251901687408882e+17,-75.47792178335727,-32.42355014737793,66139.60288113951,113220.23847577818,31.13574776298039
G9030250,lstm[nse],camels_aus,temporal,0.2634365386943263,0.23474048939303294,0.39915769666793516,0.38555871058478697,-0.3936017536665404,0.33317306085634146,0.4211731137434684,0.6363691449080324,0.3027701851551703,0.2537801667149901,0.8460677175098789,,0.22080073039798712,0.028726790362148348,0.02869604930129338,3652,37,0.0,0.06,6,0.06,6,0.8451594324583546,0.8448722795398822,0.5068925295578454,0.4972514575060455,0.5807687286100489,0.8745249478790706,0.4812733327225407,0.6205565435554207,0.6816109982954661,-29.206790489364373,0.5196632404641389,0.6474807112107286,0.47172008506890817,67.71639576542835,44.16014607959728,-38.66110005949898,-138.9384312625235,2.608430766842683,-56.20164195564407,26.94232334857118,32.00034601890962,3.9627071603742516
G9070142,lstm[nse],camels_aus,temporal,0.39205249836987194,0.6950554297162889,0.2978208549785653,0.9234972677595629,-0.1518194866629192,0.9234972677595629,0.27887391129164524,0.9459459459459459,0.35202081104045774,0.893194996848883,0.7783842506238176,,0.5159282107547649,0.18054768722878653,-0.3030029313464169,3652,37,0.09830230010952902,0.43,6,0.15,6,0.66852789544628,0.6776643682836595,0.9148346070171074,0.0,0.7070518811720461,0.6875893483941062,0.7450576969438316,0.7958417282468913,0.6486882389695741,-10.045648347400157,0.9494063642775429,0.5412468187693613,0.43755323153652037,731.3956345229408,103.18564215095314,-16.905230876686552,-64.52198125951946,-29.585459280766063,-36.2009303508499,166012942790.98517,20628.954724247054,3.484737889317516
102101A,patchtst[nse],camels_aus,temporal,0.38118480901202734,0.7656887472911892,0.6421845196915865,0.9992975159918457,-0.6421845196915865,0.9992975159918457,0.8858682328857268,1.0,0.32071526009921597,0.9610523210801567,0.3820830852218699,,0.5216854091757881,0.4155048355189102,-0.38450393827916185,3652,37,0.025191675794085433,0.06,6,0.33,6,0.2752600864323135,0.2752600864323135,0.03034977735046763,0.0,0.09469150678936034,0.22477144409161853,-0.08080042332353243,-0.011731551741565704,0.446088457460591,-33.17298519052954,8.64658837007488,0.9514770061386874,0.17986869345692624,33316.660620461626,104.33708183515758,-85.03013271352651,62.58620349807882,-50.88967621245173,-94.75476055018687,34395.89918839358,5492.1155122359805,44.965161941017136
