basin,run,branch,L,L_mode,alpha,pointwise_width,simultaneous_width,maxt_c
G8190001,aus_lstm_nse_s0,up,60,fixed,0.05,0.29022057818325453,0.4134885548533349,2.830789226359264
G8190001,aus_lstm_nse_s0,up,60,fixed,0.2,0.2545051542798723,0.3843767836365082,2.830789226359264
G8190001,aus_lstm_nse_s0,up,60,fixed,1.0,0.14133790352113096,0.20779084025403982,2.830789226359264
G8190001,aus_lstm_nse_s0,lo,60,fixed,0.01,0.0,5.4473092703233306e-12,2.723690228978
G8190001,aus_lstm_nse_s0,lo,60,fixed,0.05,0.0,5.4473092703233306e-12,2.723690228978
G8190001,aus_lstm_nse_s0,lo,60,fixed,0.2,0.016667912780217287,0.06753355792658966,2.723690228978
G8190001,aus_lstm_nse_s0,lo,60,fixed,1.0,0.1413379035211354,0.19992936104216996,2.723690228978
G8190001,aus_lstm_nse_s0,up,90,fixed,0.01,0.19776873853684607,0.29205716777428115,2.8427959433340284
G8190001,aus_lstm_nse_s0,up,90,fixed,0.05,0.28101940689017546,0.3941380844163922,2.8427959433340284
G8190001,aus_lstm_nse_s0,up,90,fixed,0.2,0.2635405228253593,0.3867121458604475,2.8427959433340284
G8190001,aus_lstm_nse_s0,up,90,fixed,1.0,0.13776245158074996,0.20178299707437208,2.8427959433340284
G8190001,aus_lstm_nse_s0,lo,90,fixed,0.01,0.0,5.560885085742484e-12,2.7804874248659335
G8190001,aus_lstm_nse_s0,lo,90,fixed,0.05,0.0,5.560885085742484e-12,2.7804874248659335
G8190001,aus_lstm_nse_s0,lo,90,fixed,0.2,0.04270849534696153,0.08408241338588529,2.7804874248659335
G8190001,aus_lstm_nse_s0,lo,90,fixed,1.0,0.1377624515807515,0.19736030904105428,2.7804874248659335
G8190001,aus_lstm_nse_s0,up,30,adaptive,0.01,0.22221409948028825,0.3260550600265266,2.882618080154836
G8190001,aus_lstm_nse_s0,up,30,adaptive,0.05,0.26157708931594625,0.3555475238281829,2.882618080154836
G8190001,aus_lstm_nse_s0,up,30,adaptive,0.2,0.23222004517398814,0.35008646305509245,2.882618080154836
G8190001,aus_lstm_nse_s0,up,30,adaptive,1.0,0.1301120208666049,0.19223756246710488,2.882618080154836
G8190001,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.0,5.37225819385867e-12,2.6861697141284457
G8190001,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.0,5.37225819385867e-12,2.6861697141284457
G8190001,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.0028603196083051285,0.015988522153994822,2.6861697141284457
G8190001,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.13011202086660356,0.17913670970567286,2.6861697141284457
410761,aus_lstm_nse_s0,up,15,fixed,0.01,0.11453570678327443,0.1679861064941907,2.893880494015246
410761,aus_lstm_nse_s0,up,15,fixed,0.05,0.11073482383759123,0.16839335337305844,2.893880494015246
410761,aus_lstm_nse_s0,up,15,fixed,0.2,0.060493251643058576,0.08885598358758279,2.893880494015246
410761,aus_lstm_nse_s0,up,15,fixed,1.0,0.05479857744574346,0.0842879929669309,2.893880494015246
410761,aus_lstm_nse_s0,lo,15,fixed,0.01,0.169082012913644,0.21793289393632564,2.8188937173622217
410761,aus_lstm_nse_s0,lo,15,fixed,0.05,0.19704339393860126,0.2750536055965438,2.8188937173622217
410761,aus_lstm_nse_s0,lo,15,fixed,0.2,0.1412386219974764,0.20053968323170812,2.8188937173622217
410761,aus_lstm_nse_s0,lo,15,fixed,1.0,0.05479857744574462,0.08210390661083988,2.8188937173622217
410761,aus_lstm_nse_s0,up,30,fixed,0.01,0.11880749642897967,0.16678315446091732,2.8422657496079755
410761,aus_lstm_nse_s0,up,30,fixed,0.05,0.11867862439331164,0.1727312677781473,2.8422657496079755
410761,aus_lstm_nse_s0,up,30,fixed,0.2,0.06833978437100321,0.09849363243868253,2.8422657496079755
410761,aus_lstm_nse_s0,up,30,fixed,1.0,0.07616359770460612,0.11405620012117834,2.8422657496079755
410761,aus_lstm_nse_s0,lo,30,fixed,0.01,0.16838880180223426,0.23059964653341136,2.762123751421554
410761,aus_lstm_nse_s0,lo,30,fixed,0.05,0.2214628418111163,0.3074709553077424,2.762123751421554
410761,aus_lstm_nse_s0,lo,30,fixed,0.2,0.16820387170882267,0.2364850251371618,2.762123751421554
410761,aus_lstm_nse_s0,lo,30,fixed,1.0,0.07616359770460845,0.11084021238867436,2.762123751421554
410761,aus_lstm_nse_s0,up,60,fixed,0.01,0.12198170046383533,0.16774229812524585,2.8237165121424765
410761,aus_lstm_nse_s0,up,60,fixed,0.05,0.1143975113947436,0.17165544261660215,2.8237165121424765
410761,aus_lstm_nse_s0,up,60,fixed,0.2,0.07029813477960806,0.10095888194189878,2.8237165121424765
410761,aus_lstm_nse_s0,up,60,fixed,1.0,0.08913390071403071,0.12963514797196163,2.8237165121424765
410761,aus_lstm_nse_s0,lo,60,fixed,0.01,0.1630515641552981,0.2222434887564424,2.5968195782956287
410761,aus_lstm_nse_s0,lo,60,fixed,0.05,0.23293307892108817,0.30938778653260623,2.5968195782956287
410761,aus_lstm_nse_s0,lo,60,fixed,0.2,0.18674491109796204,0.24429525510897743,2.5968195782956287
410761,aus_lstm_nse_s0,lo,60,fixed,1.0,0.08913390071403371,0.11921844450079877,2.5968195782956287
410761,aus_lstm_nse_s0,up,90,fixed,0.01,0.11519166673774395,0.16476859644026967,2.8452129899442427
410761,aus_lstm_nse_s0,up,90,fixed,0.05,0.1184046240995501,0.17009357458709934,2.8452129899442427
410761,aus_lstm_nse_s0,up,90,fixed,0.2,0.07364471042490303,0.10481012829485462,2.8452129899442427
410761,aus_lstm_nse_s0,up,90,fixed,1.0,0.10143737301046979,0.1471139416598799,2.8452129899442427
410761,aus_lstm_nse_s0,lo,90,fixed,0.01,0.13469608967867674,0.20421853469164486,2.61629667444255
410761,aus_lstm_nse_s0,lo,90,fixed,0.05,0.23049608052379134,0.32218059929201637,2.61629667444255
410761,aus_lstm_nse_s0,lo,90,fixed,0.2,0.18318559028361314,0.2596546982538875,2.61629667444255
410761,aus_lstm_nse_s0,lo,90,fixed,1.0,0.1014373730104724,0.13527764623921124,2.61629667444255
410761,aus_lstm_nse_s0,up,30,adaptive,0.01,0.11880749642897967,0.16678315446091732,2.8422657496079755
410761,aus_lstm_nse_s0,up,30,adaptive,0.05,0.11867862439331164,0.1727312677781473,2.8422657496079755
410761,aus_lstm_nse_s0,up,30,adaptive,0.2,0.06833978437100321,0.09849363243868253,2.8422657496079755
410761,aus_lstm_nse_s0,up,30,adaptive,1.0,0.07616359770460612,0.11405620012117834,2.8422657496079755
410761,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.16838880180223426,0.23059964653341136,2.762123751421554
410761,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.2214628418111163,0.3074709553077424,2.762123751421554
410761,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.16820387170882267,0.2364850251371618,2.762123751421554
410761,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.07616359770460845,0.11084021238867436,2.762123751421554
405264,aus_lstm_nse_s0,up,15,fixed,0.01,0.1544368769308927,0.22031000376000573,2.765873302507348
405264,aus_lstm_nse_s0,up,15,fixed,0.05,0.08463459546607918,0.11940713075788523,2.765873302507348
405264,aus_lstm_nse_s0,up,15,fixed,0.2,0.06139287190660575,0.08626339838437519,2.765873302507348
405264,aus_lstm_nse_s0,up,15,fixed,1.0,0.034861368328919146,0.048582910816574565,2.765873302507348
405264,aus_lstm_nse_s0,lo,15,fixed,0.01,0.3677457057729868,0.5454682350659228,2.671160190758621
405264,aus_lstm_nse_s0,lo,15,fixed,0.05,0.29940227145831144,0.41600711455172024,2.671160190758621
405264,aus_lstm_nse_s0,lo,15,fixed,0.2,0.09307305961377042,0.12772692908924616,2.671160190758621
405264,aus_lstm_nse_s0,lo,15,fixed,1.0,0.03486136832891917,0.0469192631516302,2.671160190758621
405264,aus_lstm_nse_s0,up,30,fixed,0.01,0.15737014671720911,0.21596612380629254,2.7347521978496987
405264,aus_lstm_nse_s0,up,30,fixed,0.05,0.08850094692572058,0.11900149138849808,2.7347521978496987
405264,aus_lstm_nse_s0,up,30,fixed,0.2,0.07218296832892013,0.09977695666372272,2.7347521978496987
405264,aus_lstm_nse_s0,up,30,fixed,1.0,0.04136662598657309,0.05962417006369436,2.7347521978496987
405264,aus_lstm_nse_s0,lo,30,fixed,0.01,0.45087490126589735,0.6768236444429737,2.6037935710860145
405264,aus_lstm_nse_s0,lo,30,fixed,0.05,0.3566406655932084,0.502935629561531,2.6037935710860145
405264,aus_lstm_nse_s0,lo,30,fixed,0.2,0.12070232527403617,0.16351956252428812,2.6037935710860145
405264,aus_lstm_nse_s0,lo,30,fixed,1.0,0.04136662598657312,0.05676895728075726,2.6037935710860145
405264,aus_lstm_nse_s0,up,60,fixed,0.01,0.1490063115005769,0.21530963440062625,2.7568537880975854
405264,aus_lstm_nse_s0,up,60,fixed,0.05,0.09002755468806717,0.12441485797022739,2.7568537880975854
405264,aus_lstm_nse_s0,up,60,fixed,0.2,0.07590352352616936,0.10706801108154601,2.7568537880975854
405264,aus_lstm_nse_s0,up,60,fixed,1.0,0.04839640353650626,0.06782404011169257,2.7568537880975854
405264,aus_lstm_nse_s0,lo,60,fixed,0.01,0.4689880172416334,0.7492031063015476,2.505847923354614
405264,aus_lstm_nse_s0,lo,60,fixed,0.05,0.3797948283595064,0.5423257415472116,2.505847923354614
405264,aus_lstm_nse_s0,lo,60,fixed,0.2,0.1398760531513597,0.18305514526609995,2.505847923354614
405264,aus_lstm_nse_s0,lo,60,fixed,1.0,0.0483964035365054,0.06164880081822832,2.505847923354614
405264,aus_lstm_nse_s0,up,90,fixed,0.01,0.14895003377642468,0.21390789185745562,2.756607604687877
405264,aus_lstm_nse_s0,up,90,fixed,0.05,0.0855364186263759,0.12280485971964997,2.756607604687877
405264,aus_lstm_nse_s0,up,90,fixed,0.2,0.07683393261930035,0.10700912316657807,2.756607604687877
405264,aus_lstm_nse_s0,up,90,fixed,1.0,0.05282077112592712,0.07406659817716871,2.756607604687877
405264,aus_lstm_nse_s0,lo,90,fixed,0.01,0.4974450572589207,0.8086356325573023,2.4625377921397735
405264,aus_lstm_nse_s0,lo,90,fixed,0.05,0.39159526722395105,0.5572574504276955,2.4625377921397735
405264,aus_lstm_nse_s0,lo,90,fixed,0.2,0.14335916070452176,0.18310192576036521,2.4625377921397735
405264,aus_lstm_nse_s0,lo,90,fixed,1.0,0.05282077112592784,0.06616531015743266,2.4625377921397735
405264,aus_lstm_nse_s0,up,30,adaptive,0.01,0.15737014671720911,0.21596612380629254,2.7347521978496987
405264,aus_lstm_nse_s0,up,30,adaptive,0.05,0.08850094692572058,0.11900149138849808,2.7347521978496987
405264,aus_lstm_nse_s0,up,30,adaptive,0.2,0.07218296832892013,0.09977695666372272,2.7347521978496987
405264,aus_lstm_nse_s0,up,30,adaptive,1.0,0.04136662598657309,0.05962417006369436,2.7347521978496987
405264,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.45087490126589735,0.6768236444429737,2.6037935710860145
405264,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.3566406655932084,0.502935629561531,2.6037935710860145
405264,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.12070232527403617,0.16351956252428812,2.6037935710860145
405264,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.04136662598657312,0.05676895728075726,2.6037935710860145
210006,aus_lstm_nse_s0,up,15,fixed,0.01,0.2884844722876864,0.39527949513163585,2.676283197887309
210006,aus_lstm_nse_s0,up,15,fixed,0.05,0.1339636969878503,0.17908457166186095,2.676283197887309
210006,aus_lstm_nse_s0,up,15,fixed,0.2,0.11062990450761273,0.15248280146162782,2.676283197887309
210006,aus_lstm_nse_s0,up,15,fixed,1.0,0.09238857713044468,0.12773204754760314,2.676283197887309
210006,aus_lstm_nse_s0,lo,15,fixed,0.01,0.5670215887169183,0.800485087772683,2.9070371413376397
210006,aus_lstm_nse_s0,lo,15,fixed,0.05,0.4877778162404495,0.7329888529344011,2.9070371413376397
210006,aus_lstm_nse_s0,lo,15,fixed,0.2,0.1117299633094222,0.16405417903713304,2.9070371413376397
210006,aus_lstm_nse_s0,lo,15,fixed,1.0,0.09238857713044257,0.13874533407119038,2.9070371413376397
210006,aus_lstm_nse_s0,up,30,fixed,0.01,0.28091947960835145,0.41483022610929954,2.784833960564377
210006,aus_lstm_nse_s0,up,30,fixed,0.05,0.1437212535376831,0.19955513741434963,2.784833960564377
210006,aus_lstm_nse_s0,up,30,fixed,0.2,0.14105385099326226,0.20020728162889256,2.784833960564377
210006,aus_lstm_nse_s0,up,30,fixed,1.0,0.12712321046794184,0.17551719515523612,2.784833960564377
210006,aus_lstm_nse_s0,lo,30,fixed,0.01,0.7242274005237375,1.0643421744093593,3.0202738517469214
210006,aus_lstm_nse_s0,lo,30,fixed,0.05,0.5789380811589641,0.9276436137792065,3.0202738517469214
210006,aus_lstm_nse_s0,lo,30,fixed,0.2,0.12182706521120346,0.19208889626416004,3.0202738517469214
210006,aus_lstm_nse_s0,lo,30,fixed,1.0,0.12712321046794373,0.1903560508691473,3.0202738517469214
210006,aus_lstm_nse_s0,up,60,fixed,0.01,0.27654886324049155,0.3899765112080985,2.7296678051952066
210006,aus_lstm_nse_s0,up,60,fixed,0.05,0.14072865432055362,0.1898807853308918,2.7296678051952066
210006,aus_lstm_nse_s0,up,60,fixed,0.2,0.1700333189276098,0.23607109552383976,2.7296678051952066
210006,aus_lstm_nse_s0,up,60,fixed,1.0,0.1537939517433396,0.21132362824056683,2.7296678051952066
210006,aus_lstm_nse_s0,lo,60,fixed,0.01,0.7992013670331363,1.168813688423388,2.882161822449789
210006,aus_lstm_nse_s0,lo,60,fixed,0.05,0.6502476738760433,0.9917921210044496,2.882161822449789
210006,aus_lstm_nse_s0,lo,60,fixed,0.2,0.12948758317058195,0.19841484294443834,2.882161822449789
210006,aus_lstm_nse_s0,lo,60,fixed,1.0,0.15379395174334048,0.2231293098513058,2.882161822449789
210006,aus_lstm_nse_s0,up,90,fixed,0.01,0.28463719505131824,0.399483381010014,2.7937566414148614
210006,aus_lstm_nse_s0,up,90,fixed,0.05,0.13189435618889966,0.18718599309509787,2.7937566414148614
210006,aus_lstm_nse_s0,up,90,fixed,0.2,0.18281342985066015,0.25766716168019255,2.7937566414148614
210006,aus_lstm_nse_s0,up,90,fixed,1.0,0.1713682021418051,0.2353930117215421,2.7937566414148614
210006,aus_lstm_nse_s0,lo,90,fixed,0.01,0.8267901499309454,1.2941695615800084,2.71459552373553
210006,aus_lstm_nse_s0,lo,90,fixed,0.05,0.6580402492711914,0.9946781645316918,2.71459552373553
210006,aus_lstm_nse_s0,lo,90,fixed,0.2,0.14418904284331846,0.19145539785434917,2.71459552373553
210006,aus_lstm_nse_s0,lo,90,fixed,1.0,0.1713682021418062,0.2287231487758768,2.71459552373553
210006,aus_lstm_nse_s0,up,30,adaptive,0.01,0.28091947960835145,0.41483022610929954,2.784833960564377
210006,aus_lstm_nse_s0,up,30,adaptive,0.05,0.1437212535376831,0.19955513741434963,2.784833960564377
210006,aus_lstm_nse_s0,up,30,adaptive,0.2,0.14105385099326226,0.20020728162889256,2.784833960564377
210006,aus_lstm_nse_s0,up,30,adaptive,1.0,0.12712321046794184,0.17551719515523612,2.784833960564377
210006,aus_lstm_nse_s0,lo,30,adaptive,0.01,0.7242274005237375,1.0643421744093593,3.0202738517469214
210006,aus_lstm_nse_s0,lo,30,adaptive,0.05,0.5789380811589641,0.9276436137792065,3.0202738517469214
210006,aus_lstm_nse_s0,lo,30,adaptive,0.2,0.12182706521120346,0.19208889626416004,3.0202738517469214
210006,aus_lstm_nse_s0,lo,30,adaptive,1.0,0.12712321046794373,0.1903560508691473,3.0202738517469214
406224,aus_gr4j_kge,up,15,fixed,0.01,0.1870741811394257,0.2674398238053589,2.778159267066191
406224,aus_gr4j_kge,up,15,fixed,0.05,0.23067444678379456,0.33925180544835215,2.778159267066191
406224,aus_gr4j_kge,up,15,fixed,0.2,0.22180794408566507,0.3160173219847575,2.778159267066191
406224,aus_gr4j_kge,up,15,fixed,1.0,0.04439803042897639,0.06325538400522657,2.778159267066191
406224,aus_gr4j_kge,lo,15,fixed,0.01,0.0,4.7202242114963155e-12,2.3601658269737698
406224,aus_gr4j_kge,lo,15,fixed,0.05,0.0,4.7202242114963155e-12,2.3601658269737698
406224,aus_gr4j_kge,lo,15,fixed,0.2,0.0,4.7202242114963155e-12,2.3601658269737698
406224,aus_gr4j_kge,lo,15,fixed,1.0,0.04439803042897694,0.05373817025936689,2.3601658269737698
406224,aus_gr4j_kge,up,30,fixed,0.01,0.18807973012299495,0.2711339986878488,2.6756390551096008
406224,aus_gr4j_kge,up,30,fixed,0.05,0.30067951963669376,0.42248967903882306,2.6756390551096008
406224,aus_gr4j_kge,up,30,fixed,0.2,0.29927627032498905,0.4176047234394975,2.6756390551096008
406224,aus_gr4j_kge,up,30,fixed,1.0,0.05990442322222522,0.08359209134197054,2.6756390551096008
406224,aus_gr4j_kge,lo,30,fixed,0.01,0.0,4.644173934309492e-12,2.322077036135056
406224,aus_gr4j_kge,lo,30,fixed,0.05,0.0,4.644173934309492e-12,2.322077036135056
406224,aus_gr4j_kge,lo,30,fixed,0.2,0.0,4.644173934309492e-12,2.322077036135056
406224,aus_gr4j_kge,lo,30,fixed,1.0,0.059904423222227776,0.07254613634713336,2.322077036135056
406224,aus_gr4j_kge,up,60,fixed,0.01,0.19512932005497918,0.28201474697998624,2.719486446028991
406224,aus_gr4j_kge,up,60,fixed,0.05,0.4021168514105615,0.5701449322572287,2.719486446028991
406224,aus_gr4j_kge,up,60,fixed,0.2,0.3891600325144189,0.5396428915738956,2.719486446028991
406224,aus_gr4j_kge,up,60,fixed,1.0,0.07789594298139102,0.10896944254582541,2.719486446028991
406224,aus_gr4j_kge,lo,60,fixed,0.01,0.0,4.452438417956728e-12,2.2261660499635934
406224,aus_gr4j_kge,lo,60,fixed,0.05,0.0,4.452438417956728e-12,2.2261660499635934
406224,aus_gr4j_kge,lo,60,fixed,0.2,0.0,4.452438417956728e-12,2.2261660499635934
406224,aus_gr4j_kge,lo,60,fixed,1.0,0.0778959429813908,0.08920216308972662,2.2261660499635934
406224,aus_gr4j_kge,up,90,fixed,0.01,0.1936364706667163,0.26950053791047046,2.7355210542586303
406224,aus_gr4j_kge,up,90,fixed,0.05,0.4759138918550157,0.674198419277256,2.7355210542586303
406224,aus_gr4j_kge,up,90,fixed,0.2,0.4533712600593595,0.635562548433776,2.7355210542586303
406224,aus_gr4j_kge,up,90,fixed,1.0,0.09092442763016029,0.1297802620759111,2.7355210542586303
406224,aus_gr4j_kge,lo,90,fixed,0.01,0.0,4.327982416896248e-12,2.1639743639893947
406224,aus_gr4j_kge,lo,90,fixed,0.05,0.0,4.327982416896248e-12,2.1639743639893947
406224,aus_gr4j_kge,lo,90,fixed,0.2,0.0,4.327982416896248e-12,2.1639743639893947
406224,aus_gr4j_kge,lo,90,fixed,1.0,0.09092442763016106,0.10266459461055544,2.1639743639893947
406224,aus_gr4j_kge,up,30,adaptive,0.01,0.18807973012299495,0.2711339986878488,2.6756390551096008
406224,aus_gr4j_kge,up,30,adaptive,0.05,0.30067951963669376,0.42248967903882306,2.6756390551096008
406224,aus_gr4j_kge,up,30,adaptive,0.2,0.29927627032498905,0.4176047234394975,2.6756390551096008
406224,aus_gr4j_kge,up,30,adaptive,1.0,0.05990442322222522,0.08359209134197054,2.6756390551096008
406224,aus_gr4j_kge,lo,30,adaptive,0.01,0.0,4.644173934309492e-12,2.322077036135056
406224,aus_gr4j_kge,lo,30,adaptive,0.05,0.0,4.644173934309492e-12,2.322077036135056
406224,aus_gr4j_kge,lo,30,adaptive,0.2,0.0,4.644173934309492e-12,2.322077036135056
406224,aus_gr4j_kge,lo,30,adaptive,1.0,0.059904423222227776,0.07254613634713336,2.322077036135056
401217,aus_gr4j_kge,up,15,fixed,0.01,0.08880445970292485,0.12567040443499883,2.7703111755293506
401217,aus_gr4j_kge,up,15,fixed,0.05,0.045080480206074705,0.06399889200214194,2.7703111755293506
401217,aus_gr4j_kge,up,15,fixed,0.2,0.02816472606806837,0.04054302671059494,2.7703111755293506
401217,aus_gr4j_kge,up,15,fixed,1.0,0.03192880883403662,0.04673042464122035,2.7703111755293506
401217,aus_gr4j_kge,lo,15,fixed,0.01,0.31889842946139624,0.489013503053338,2.7773358912784323
401217,aus_gr4j_kge,lo,15,fixed,0.05,0.09279227070288562,0.12902757381490843,2.7773358912784323
401217,aus_gr4j_kge,lo,15,fixed,0.2,0.06935335120206448,0.09552966139783514,2.7773358912784323
401217,aus_gr4j_kge,lo,15,fixed,1.0,0.03192880883403812,0.04684891961494003,2.7773358912784323
401217,aus_gr4j_kge,up,30,fixed,0.01,0.088317367939793,0.12272855860149645,2.7938350721123597
401217,aus_gr4j_kge,up,30,fixed,0.05,0.045652440712604825,0.06427184183697472,2.7938350721123597
401217,aus_gr4j_kge,up,30,fixed,0.2,0.029388524971748833,0.04248853438302963,2.7938350721123597
401217,aus_gr4j_kge,up,30,fixed,1.0,0.042456163786314824,0.059543445689275595,2.7938350721123597
401217,aus_gr4j_kge,lo,30,fixed,0.01,0.3355813808794531,0.5304367190193915,2.771546788216517
401217,aus_gr4j_kge,lo,30,fixed,0.05,0.09853818067915582,0.13826749353958012,2.771546788216517
401217,aus_gr4j_kge,lo,30,fixed,0.2,0.0798739788201932,0.1149994345333668,2.771546788216517
401217,aus_gr4j_kge,lo,30,fixed,1.0,0.04245616378631474,0.05906842794935757,2.771546788216517
401217,aus_gr4j_kge,up,60,fixed,0.01,0.0757266407899744,0.11534500936651428,2.8823452623972505
401217,aus_gr4j_kge,up,60,fixed,0.05,0.04511630460476186,0.0658087440372338,2.8823452623972505
401217,aus_gr4j_kge,up,60,fixed,0.2,0.02954683830509512,0.044403268812696295,2.8823452623972505
401217,aus_gr4j_kge,up,60,fixed,1.0,0.050295632078012756,0.0733912261964424,2.8823452623972505
401217,aus_gr4j_kge,lo,60,fixed,0.01,0.31413752631727165,0.5319016670670158,2.8318340017579087
401217,aus_gr4j_kge,lo,60,fixed,0.05,0.10915895035347939,0.1493311108980977,2.8318340017579087
401217,aus_gr4j_kge,lo,60,fixed,0.2,0.0855889108800407,0.12618414220295632,2.8318340017579087
401217,aus_gr4j_kge,lo,60,fixed,1.0,0.050295632078012645,0.07210509181018036,2.8318340017579087
401217,aus_gr4j_kge,up,90,fixed,0.01,0.0763991270547554,0.11033019431730116,2.871145306789283
401217,aus_gr4j_kge,up,90,fixed,0.05,0.04417860918032812,0.0672961812793376,2.871145306789283
401217,aus_gr4j_kge,up,90,fixed,0.2,0.03295800833497081,0.0469782760977909,2.871145306789283
401217,aus_gr4j_kge,up,90,fixed,1.0,0.056906235307098096,0.08109576742307488,2.871145306789283
401217,aus_gr4j_kge,lo,90,fixed,0.01,0.3111806632199707,0.5254773936933422,2.780568300835199
401217,aus_gr4j_kge,lo,90,fixed,0.05,0.10348294357397048,0.13982298326571094,2.780568300835199
401217,aus_gr4j_kge,lo,90,fixed,0.2,0.09250949313719484,0.12633467349847083,2.780568300835199
401217,aus_gr4j_kge,lo,90,fixed,1.0,0.05690623530709672,0.07853741142786946,2.780568300835199
401217,aus_gr4j_kge,up,30,adaptive,0.01,0.088317367939793,0.12272855860149645,2.7938350721123597
401217,aus_gr4j_kge,up,30,adaptive,0.05,0.045652440712604825,0.06427184183697472,2.7938350721123597
401217,aus_gr4j_kge,up,30,adaptive,0.2,0.029388524971748833,0.04248853438302963,2.7938350721123597
401217,aus_gr4j_kge,up,30,adaptive,1.0,0.042456163786314824,0.059543445689275595,2.7938350721123597
401217,aus_gr4j_kge,lo,30,adaptive,0.01,0.3355813808794531,0.5304367190193915,2.771546788216517
401217,aus_gr4j_kge,lo,30,adaptive,0.05,0.09853818067915582,0.13826749353958012,2.771546788216517
401217,aus_gr4j_kge,lo,30,adaptive,0.2,0.0798739788201932,0.1149994345333668,2.771546788216517
401217,aus_gr4j_kge,lo,30,adaptive,1.0,0.04245616378631474,0.05906842794935757,2.771546788216517
230210,aus_gr4j_kge,up,15,fixed,0.01,0.17556669284741344,0.24098097129712254,2.739562270564231
230210,aus_gr4j_kge,up,15,fixed,0.05,0.1129188315002514,0.15791405767312255,2.739562270564231
230210,aus_gr4j_kge,up,15,fixed,0.2,0.15222150270448698,0.20593377403609325,2.739562270564231
230210,aus_gr4j_kge,up,15,fixed,1.0,0.08304924088966148,0.11598895742532722,2.739562270564231
230210,aus_gr4j_kge,lo,15,fixed,0.01,0.0,5.771827460421264e-12,2.885868430248078
230210,aus_gr4j_kge,lo,15,fixed,0.05,0.0,5.771827460421264e-12,2.885868430248078
230210,aus_gr4j_kge,lo,15,fixed,0.2,0.0,5.771827460421264e-12,2.885868430248078
230210,aus_gr4j_kge,lo,15,fixed,1.0,0.08304924088966037,0.1221833407795474,2.885868430248078
230210,aus_gr4j_kge,up,30,fixed,0.01,0.20021722842827822,0.2717374174608334,2.8192717777978045
230210,aus_gr4j_kge,up,30,fixed,0.05,0.12499842102283437,0.18579729921082488,2.8192717777978045
230210,aus_gr4j_kge,up,30,fixed,0.2,0.19355690021347471,0.2826952841571707,2.8192717777978045
230210,aus_gr4j_kge,up,30,fixed,1.0,0.10611762176005357,0.1582009501454631,2.8192717777978045
230210,aus_gr4j_kge,lo,30,fixed,0.01,0.0,5.617728504603292e-12,2.8088501549941567
230210,aus_gr4j_kge,lo,30,fixed,0.05,0.0,5.617728504603292e-12,2.8088501549941567
230210,aus_gr4j_kge,lo,30,fixed,0.2,0.0,5.617728504603292e-12,2.8088501549941567
230210,aus_gr4j_kge,lo,30,fixed,1.0,0.10611762176005446,0.1576161499702624,2.8088501549941567
230210,aus_gr4j_kge,up,60,fixed,0.01,0.20939467559558522,0.2848085860204701,2.8410279688511206
230210,aus_gr4j_kge,up,60,fixed,0.05,0.13774393309560257,0.20063359174900042,2.8410279688511206
230210,aus_gr4j_kge,up,60,fixed,0.2,0.2352290923156975,0.35340986795272544,2.8410279688511206
230210,aus_gr4j_kge,up,60,fixed,1.0,0.14158137520280734,0.20092898758096744,2.8410279688511206
230210,aus_gr4j_kge,lo,60,fixed,0.01,0.0,5.7274185394362576e-12,2.8636671564381437
230210,aus_gr4j_kge,lo,60,fixed,0.05,0.0,5.7274185394362576e-12,2.8636671564381437
230210,aus_gr4j_kge,lo,60,fixed,0.2,0.0,5.7274185394362576e-12,2.8636671564381437
230210,aus_gr4j_kge,lo,60,fixed,1.0,0.1415813752028089,0.20253012248403413,2.8636671564381437
230210,aus_gr4j_kge,up,90,fixed,0.01,0.21670457163698276,0.2958501469365029,2.868720549610831
230210,aus_gr4j_kge,up,90,fixed,0.05,0.1484021128657208,0.2201474523544169,2.868720549610831
230210,aus_gr4j_kge,up,90,fixed,0.2,0.2685937401201847,0.40952108143577026,2.868720549610831
230210,aus_gr4j_kge,up,90,fixed,1.0,0.1581619391850042,0.23194351370351907,2.868720549610831
230210,aus_gr4j_kge,lo,90,fixed,0.01,0.0,5.46007683510652e-12,2.7300769461518017
230210,aus_gr4j_kge,lo,90,fixed,0.05,0.0,5.46007683510652e-12,2.7300769461518017
230210,aus_gr4j_kge,lo,90,fixed,0.2,0.0,5.46007683510652e-12,2.7300769461518017
230210,aus_gr4j_kge,lo,90,fixed,1.0,0.15816193918500143,0.22073381795843616,2.7300769461518017
230210,aus_gr4j_kge,up,30,adaptive,0.01,0.20021722842827822,0.2717374174608334,2.8192717777978045
230210,aus_gr4j_kge,up,30,adaptive,0.05,0.12499842102283437,0.18579729921082488,2.8192717777978045
