basin,arch,loss,n_seeds,A_up,A_lo,E5_up,E5_lo,B5_up,B5_lo,E1_up,E1_lo,E20_up,E20_lo,alpha_star_up,alpha_star_lo,delta_bar,beta_bar,Delta_asym,n,m1,zero_frac,cp1_up,ncp_up,cp1_lo,ncp_lo,H_mean_up,H_mean_lo,H5_up,H5_lo,NSE,lnNSE,KGE,KGEp,KGEnp,PBIAS,RMSE,RSR,VE,MAPE,SMAPE,BiasFHV,BiasFLV,BiasFMS,PeakBias,Q95Bias,Q90Bias,BFIBias
225110A,lstm,nse,8,0.1437740562003248,0.405536051145343,0.1669213688347926,0.7670589667343369,-0.148070521416308,0.7670589667343369,0.2502211672699303,0.9266813733901031,0.11891802161950271,0.5316838116329295,0.40577000071747354,,0.23469076969078123,0.18664528846939255,-0.26176199494501823,3652,37,0.0,0.08,6,0.06,6,0.43451392079637713,0.4375597876815911,0.7565211039562906,0.0,0.7186664049551086,0.7617143494126186,0.6292455126490959,0.6292020575098303,0.8998805091031229,0.007081820559093592,0.8048893468527201,0.530408894198515,0.6982186919281985,122.6539601878962,46.93815393815621,-34.49646090458179,86.30371535809763,-25.2401634485058,-44.16828656912295,314.9099441586913,181.32037872559584,9.205647440814994
225219,lstm,nse,8,0.17092775822468206,0.2652264380112223,0.228141917224187,0.5690728562519438,-0.1875233419633392,0.5690728562519438,0.31020289835243975,0.7133124335522407,0.17315195272808048,0.31468010953149317,0.983506991385356,,0.1861385243100593,0.011111149629157381,-0.09429867978654025,3652,37,0.0,0.06,6,0.06,6,0.7904543300105219,0.7967942032083735,0.7657524279506613,0.00978627966100225,0.5838904833955727,0.8890619190000913,0.5692158596956717,0.656053642903789,0.8340938702247703,-15.648158105570165,1.0271040644863607,0.6450655134204798,0.6849047888140949,48.263636421090844,37.22770486201188,-30.08644416552802,40.33819718175434,-4.589176920411352,-48.75915746605754,129.96040155010047,63.46865405635181,3.2369447175419332
226220,lstm,nse,8,0.1362618663132046,0.24014715750013357,0.10808144909832955,0.38448118980117113,0.0036726255158905387,0.38448118980117113,0.1400613209190489,0.484413451410731,0.11654769106897277,0.29193732645342535,0.04718559039459259,,0.17569767283229826,0.15414713720411935,-0.10388529118692896,3652,37,0.0,0.37,6,0.07,6,0.49824278695601487,0.5080893981873152,0.9914844768365487,0.0,0.48332691378058934,0.5103959997946157,0.6465636443064926,0.6008216362968282,0.676435654962009,30.155989866323953,0.29361270830794106,0.7187997539088411,0.619980815453443,48.713481970380315,35.13953456645964,5.846126866063762,38.81082184624803,5.345991891902115,-9.598084554523451,78.89088585029555,69.89105838602384,2.6580136206319684
226222,lstm,nse,8,0.13864847007926256,0.2479772903048482,0.18131353458982624,0.3424750532624172,-0.13254280017111236,0.3424750532624172,0.23665079936560954,0.38845188710638345,0.11471547552891828,0.2975952458888726,0.23823203474192112,,0.18079319611106817,0.1514121961992343,-0.10932882022558563,3652,37,0.0,0.06,6,0.06,6,0.34066990594419566,0.34706717414743343,0.8241351545053558,0.0,0.4141907711178686,0.3191188411689212,0.6269165002365263,0.5304420301429755,0.681247253606738,26.146934156860837,0.4345121687706841,0.7653817536903603,0.6301407589999914,46.88304262263315,36.158639222213566,-5.248893629278595,44.0880036200918,-30.83225114073271,-25.454735757264867,84.29943646864426,79.66170473706362,2.5129843624020514
226407,lstm,nse,8,0.1805265044316822,0.40565450972443673,0.2360122205995292,0.5954490424108159,-0.21676910632069046,0.5954490424108159,0.2755682789874665,0.6513428943924797,0.14300101033033538,0.5016126359496504,0.3699643284652249,,0.26899082204460534,0.22023324176204762,-0.22512800529275453,3652,37,0.0,0.06,6,0.07,6,0.3138644348788467,0.3173426040145573,0.6065137926753791,0.0,0.7357327211395341,0.5547591654197856,0.5967543670531228,0.5480306545637121,0.7906836788030048,9.02089955003972,0.7292799282075769,0.5140693327368068,0.5615863208635385,92.92106189143264,53.798164408921004,-35.30845699579674,26.788279066531167,-43.809511696338795,-40.597772191255025,234.13386156834002,176.93828388906002,17.179945478969003
227225A,lstm,nse,8,0.1670055911670456,0.2906935632123278,0.18046985639343094,0.4732416987849031,0.16795669010985054,0.4732416987849031,0.18492162189904018,0.5686215940698464,0.15980375551988776,0.34949568360641337,,,0.20866211066334076,0.20565717525217528,-0.1236879720452822,3652,37,0.0,0.06,6,0.06,6,0.18081558233859035,0.18577527305920863,0.5005872761079637,0.0,0.8336876755639631,0.5224300480177395,0.5240644666365957,0.5268874402659871,0.5534627338703682,43.6905651388904,0.8071732254097918,0.40781408072311204,0.539956146058854,60.99860383068882,41.732422132668184,36.8046811650508,56.018191308161114,-15.753997606758544,26.15804439365306,108.33000763300629,91.39571507765696,-3.4753442969077373
227226,lstm,nse,8,0.1633841457023982,0.29417686864311976,0.15836842432559198,0.6319293256777475,0.051399654980664226,0.6319293256777475,0.14871196502880216,0.766987553389594,0.16303441384248882,0.36591334334523856,0.09976238016469023,,0.196596207949988,0.007846959581165037,-0.13079272294072156,3652,37,0.0,0.55,6,0.06,6,0.7324671903550625,0.7421856128450353,0.9763865141933217,0.0,0.8223384315574847,0.8583277667482365,0.9074189362226043,0.9085915102485436,0.890919099101754,-1.5783821169160248,0.6834396745522847,0.42149919150873266,0.6714812510477217,60.17360440771142,39.319241589997475,13.697279442494242,67.21903691522758,-8.233840971210359,-1.9398032087479815,201.7846913234786,93.97726091123211,-11.548603411076066
227227,lstm,nse,8,0.2839158059433106,0.6131781520020941,0.3248044961675016,0.994535519125683,-0.29428280683709995,0.994535519125683,0.7851910437443047,1.0,0.23646906984776328,0.852786042176836,0.9730389525709383,,0.39430390779040086,0.026050549814005553,-0.3292623460587835,3652,37,0.09529025191675794,0.59,6,0.09,6,0.6826363278311715,0.6872889027061846,0.6712115454895049,0.0,0.45217922224119445,0.74183288186211,0.3998970477010326,0.535232922217696,0.6362601843774311,-33.36038730133473,2.21853282703741,0.7401491591286217,0.5345390912637005,565.9414322637413,78.86078155808035,-43.981932569316285,-52.77149745119384,-3.5400753998966703,-78.68595111535203,751084089279.1748,18059.731373155206,-7.65408820985467
229650A,lstm,nse,8,0.16172192672192742,0.3118765120066998,0.19572959442449112,0.5927016478558673,-0.18946100500708435,0.5927016478558673,0.29912408889223924,0.8435686352082951,0.1429578869230126,0.37403133719040743,0.22865528344536706,,0.20689187689823968,0.1676859982754173,-0.15015458528477238,3652,37,0.0,0.06,6,0.06,6,0.4287288111831831,0.4297614981591169,0.42322160283964216,0.0,0.6736601920833765,0.6806716058515676,0.689697388953695,0.608956133017519,0.7952513700859222,15.804028060992692,0.46289819776000346,0.5712615932448316,0.6161998545671998,75.32363890613983,41.37837537964798,-26.660269416720844,79.2892326143249,-7.845477265412297,-47.42291424535104,117.27685234257369,84.41191030968089,2.5051770742337527
229661A,lstm,nse,8,0.1394083134727413,0.18266500523576587,0.18348924568905564,0.36720708567127475,-0.1821052037659912,0.36720708567127475,0.21312304701767892,0.5132129801317366,0.15529767679715162,0.19560442780289003,0.9747006347827936,,0.14035399979299018,0.01105093981878836,-0.043256691763024574,3652,37,0.0,0.17,6,0.06,6,0.776400837492898,0.7772658796341115,0.23006324328330505,0.0,0.8348099176142716,0.8851408536728634,0.6977999303385887,0.7882327421714141,0.8474237053916098,-13.014758537096576,0.3314746463058559,0.4064358281275513,0.737298401169781,31.662145043497127,28.070799958598013,-26.39144063810628,62.73775455618873,-13.788659400084942,-34.317220749440224,35.883122590803815,19.12040665023477,-0.017483346603190095
230210,lstm,nse,8,0.7592482544278948,0.8928411980062261,0.5154310807969135,0.9016393442622951,0.5098474430526584,0.9016393442622951,0.33592267363212336,0.8918918918918919,0.6549046113726604,0.8823529411764706,,,0.8550415673193684,0.8503979854301732,-0.1335929435783313,3652,37,0.6429353778751369,0.06,6,0.21,6,0.022950844893344688,0.02603703002119441,0.08677728443852828,0.0,0.17890448211893706,-2.0309676369431844,-1.5429733251633322,-1.5096895688115368,-1.500835871761733,245.32128307986665,0.956375488082567,0.9061432104701017,-1.555584633983083,17037.961583552154,171.0083134638737,107.00426707950213,-7.168639429321439e+17,-71.4676518420618,68.06609738459572,0.0,168579816818.2373,27.490276784888557
231213,lstm,nse,8,0.34609693361937816,0.8729506652523374,0.21835580522190687,1.0,0.09340608891555421,1.0,0.34307955496727366,1.0,0.18560814981745455,1.0,0.02591659376393671,,0.6114913431058026,0.5988894317330944,-0.5268537316329593,3652,37,0.291894852135816,0.41,6,0.35,6,0.16882069300951305,0.17823664454278124,0.6800429928761804,0.0,-0.12382578716945702,0.0711036059222907,0.27216349242800975,0.3796378212357383,0.4647830963897718,50.880309189442215,0.9681143889004677,1.060106498031899,0.21060473428613258,1432.8302123733845,122.29826862116049,12.422245718957518,-2164.2153814761687,-73.6407137666093,-1.7767771901636078,2929633855819.702,3387129306793.213,1.1401080570862783
235205,lstm,nse,8,0.08535814277593808,0.21762153268906428,0.06293528597292791,0.4272902544381185,0.00410699476611274,0.4272902544381185,0.10670508138376196,0.6022330212146592,0.06842356147402168,0.2669475504810817,0.04107713046660352,,0.13300772332630714,0.1208416932268078,-0.1322633899131262,3652,37,0.0,0.06,6,0.07,6,0.4625331090624274,0.47211585744993234,0.9713120993554444,0.0,0.9215089796465155,0.8835513216111015,0.8486554183181314,0.7804854030760935,0.8571030021169396,13.705035342359764,0.8311399672519251,0.2801624891977592,0.8016749653835356,36.33325704747914,26.60154466526141,-2.495268974854577,69.49807464480166,-8.32283128304389,-9.059439218944156,89.7531502595615,52.23378830790188,-0.24053733028834864
236213,lstm,nse,8,0.684611138956462,0.9161873892544523,0.3581356871315701,0.9016393442622951,0.27962995114936634,0.9016393442622951,0.31955169304285225,0.8918918918918919,0.5273111311161657,0.9233926128590971,,,0.8406996322513246,0.8340323556667978,-0.23157625029799034,3652,37,0.6861993428258488,0.06,6,0.66,6,0.0558772235941889,0.062281985021554354,0.5287732222512911,0.0,-0.8109408728137637,-1.8473751911163805,-0.9112638748106561,-0.6979580429461061,-0.7023333275099715,165.67498474737613,0.8430750328489267,1.3457120319049556,-0.8810569537640904,4772.064499025744,168.13992645026485,95.50106229698123,-7.838116365089292e+17,-81.25406471533702,72.49915606948089,16081333160.40039,294159054756.1647,16.23180078530691
238208,lstm,nse,8,0.2124731794089482,0.17395576382900407,0.185206908145154,0.17665465191016433,-0.010258483582954113,0.16363814467789853,0.2758346664724316,0.1686274992141073,0.20358023412885873,0.15534657140611083,0.06389890379345788,,0.1974441807559282,0.12803939278158202,0.03851741557994412,3652,37,0.0,0.11,6,0.07,6,0.8343834784187991,0.8425139155329474,0.9688682921736224,0.555617535218816,0.783910506147992,0.6756407593120135,0.6503356190761073,0.5398539198450929,0.7149624592298,23.273082221165698,0.4206611780544556,0.46485427162930115,0.47836736659969437,58.385539065179096,39.48883615118562,-14.963571797556359,-137.1662844237187,25.33162130966547,-29.942011582000788,0.21475474894505925,-2.3478722096596587,6.18090063212788
302214,lstm,nse,8,0.25684877125272226,0.5250140261739116,0.17445879147703014,0.8058173359641513,0.08818491494379552,0.7730304507182497,0.14208317831357534,0.8981247906943881,0.18156744940365713,0.6049042376214971,,,0.3767403497907358,0.3640033602750867,-0.2681652549211893,3652,37,0.001095290251916758,0.14,6,0.06,6,0.24069096597211775,0.24892191090295435,0.9554426370892811,0.09216491640823019,0.784239033974788,0.5962646179339595,0.5445255673919628,0.4978417348734825,0.5500280391371222,43.50957265970982,1.3970071014460639,0.464500770747705,0.40057747353706363,245.2992077445132,75.34806995814732,20.34858253940824,-13.015198880239586,-21.80738759519896,3.179823862211894,273.01575426816026,208.8837275155545,6.700563222133444
304497,lstm,nse,8,0.13531882083891422,0.29503941945020606,0.1654728541609827,0.6768707072565994,-0.1360898999601483,0.676468765519211,0.186928143840814,0.8057830670625741,0.14158808406920004,0.36388274247288066,0.9897255547814676,,0.17645328348057027,0.0081441631770921,-0.15972059861129184,3652,37,0.0,0.13,6,0.06,6,0.7897512943555942,0.7973050484812085,0.6285375157794963,0.03998650861088419,0.8358410835200547,0.8924652810721335,0.759819017605946,0.8358342037448835,0.8535866782343823,-13.826057378083393,1.3922103625444286,0.40516529525607853,0.7629906303890506,61.108962341678584,35.29065669611404,-12.057537082416795,32.28798005028243,-0.5226272852630475,-25.24244076943641,182.88739504056448,66.13603163079073,2.4237340499810425
304499,lstm,nse,8,0.1075677669416454,0.0878527840984478,0.13480026081039304,0.0709588795235311,-0.09785125930020634,-0.03483835852204379,0.1724483061510685,0.06523837011122989,0.11944056609448041,0.08589266130028228,0.795975309479984,0.19769974253468497,0.09533241175977175,6.314670697643266e-05,0.0197149828431976,3652,37,0.0,0.09,6,0.07,6,0.8911077975835215,0.8918595445282621,0.689038402720466,0.8463201350185677,0.8100285048605315,0.9266079305086781,0.8330755243737806,0.8664216586987575,0.9201627642895078,-5.561502840699601,1.1001133593579329,0.43585719581012833,0.7892973017103431,19.50444713925064,19.06648235195433,-9.46965936038119,-43.95203924662102,-9.187667037821221,-19.871958339903667,-10.53419602144808,-4.505727883809082,4.6989639201115585
305202,lstm,nse,8,0.21515362619249342,0.5754918282387514,0.16960148123525212,0.9145585617505766,-0.024711146305814297,0.8927006382533088,0.14301325824389144,0.9459459459459459,0.16207603837893647,0.7162268410188539,0.2622245602265054,,0.36598719909293803,0.2858018555756507,-0.360338202046258,3652,37,0.029299014238773274,0.4,6,0.06,6,0.5655635975382222,0.5751877183022213,0.9894495634102786,0.08227466015477078,0.7474875701320924,0.6848825605786497,0.8129463470597013,0.7772967119802826,0.8219823610928207,13.870082666992952,1.2625255172616812,0.502506149084673,0.5728406075033788,437.8373877387042,73.19743981858768,2.748702301412078,-23.415269138309824,-35.713627997500176,-15.349659040004807,531.8946171026527,350.7489476230279,2.8964956801213373
307473,lstm,nse,8,0.13216777530489646,0.1256007689530808,0.1676457678153639,0.12399471398344071,-0.16321724060432347,0.10867845430662468,0.22145839134932013,0.09153617653072862,0.14303540746445464,0.14048350736196602,0.9214656482167014,,0.12332724875710643,0.009229601840659874,0.006567006351815646,3652,37,0.0,0.15,6,0.24,6,0.7730632079716345,0.7684854534188384,0.3267632364986729,0.5114722636725039,0.8410472591584126,0.9234367615540707,0.7088999213625832,0.7971036184939801,0.8566929817655784,-12.642776528982541,2.616420078312172,0.3986887769195258,0.7559747196242204,26.35399140445992,24.665449751421285,-27.69705045507035,-21.669659359960775,-15.960426236391807,-35.39010888261681,24.62755983757858,24.87300927546591,11.738082834696957
308145,lstm,nse,8,0.14358007384488294,0.13138014094978034,0.11327750162845497,0.12256195196518188,-0.059410625112613975,-0.03364977213544754,0.13328953059642776,0.11378152078136594,0.13852423907477848,0.12067521941170269,0.46499998545695775,0.5486394996717593,0.14239944945744493,-0.006544174349898576,0.0121999328951026,3652,37,0.0,0.1,6,0.51,6,0.950883745180743,0.9499125623711457,0.9362039668172187,0.8858166187996366,0.6202408391318124,0.7911074580961007,0.7954611917226968,0.8153208738693152,0.885386791872964,7.255767869976753,3.56241108034004,0.6162460230039521,0.6687485899029776,38.361004410322145,28.47988989148891,5.185035968705298,-55.92572900745178,17.181177191202824,-11.757284526356038,-15.712395073766604,-12.609684255001243,-12.259850065217558
308799,lstm,nse,8,0.13410312339974745,0.13140790852451253,0.12026490270405966,0.12314152332705408,-0.08192149494944809,0.02026247103921145,0.11433170877514681,0.17756764082577706,0.12850046453496325,0.12641419819046124,0.6292712357087655,,0.13494658021277625,0.010611840417852325,0.0026952148752349137,3652,37,0.0,0.1,6,0.08,6,0.976190150629503,0.9746330511576164,0.8463141389318392,0.9965337463519676,0.7934175815758158,0.8548179935999116,0.8898475807902176,0.8858344370335615,0.9294351307442916,1.3752824321036183,3.0036079728192573,0.45451338640812805,0.7188644957867398,40.00071993184299,26.989316042555306,-3.524676540558759,52.01271656617762,1.1339829274594777,-12.04953919065241,-9.237266585089378,-3.7425876884743836,-7.383964880438597
312061,lstm,nse,8,0.10178362152489434,0.23290323935786672,0.07282200538872229,0.3304599411455599,-0.003958029802605642,0.3304599411455599,0.08067893773789524,0.43498951279035186,0.08786209903935203,0.2910894247132689,0.05462831300460169,,0.15573634281281382,0.1418188578180483,-0.13111961783297238,3652,37,0.0,0.53,6,0.06,6,0.4536201621521711,0.463342242715771,0.9547801424230773,0.0,0.8678044144488496,0.8728199295644714,0.7982829842273945,0.797422826051913,0.8168021734268167,17.85929384627992,1.3522029642961508,0.3635871086151851,0.7606764007718686,44.06657686282936,31.14726856256275,2.4704559961547248,29.0813083795852,-16.48636368213842,-2.8036146688308645,77.72394192039499,70.89835912525812,-1.1975242707134008
314207,lstm,nse,8,0.10259270654145654,0.20062468223020224,0.07770114760967,0.30736945021657597,0.01760509529289061,0.30736945021657597,0.0803617078896523,0.3563660425147228,0.08433889447375409,0.22406160776844108,0.019595765369558635,,0.1445161857462457,0.12113040769406655,-0.0980319756887457,3652,37,0.0,0.13,6,0.06,6,0.47306058779615817,0.48280648926627856,0.9526735868388965,0.0,0.8041300027711769,0.9036749019305355,0.7853449351973341,0.8282068425567806,0.8411715381250413,15.397279156046626,1.415304939796714,0.4425720249053515,0.7648958747549008,37.36939573905246,28.90323714924909,11.636778527807067,11.463418128810853,-15.086174353203727,-0.4861674716747365,64.14766430658239,48.51915053330566,1.739646550797061
314213,lstm,nse,8,0.10907330506481566,0.2908992576260569,0.0933543396107528,0.5414015969741621,-0.02769901422480639,0.5414015969741621,0.11605801229575415,0.676310079055451,0.090326726022423,0.39239900184491844,0.10600589137928902,,0.17353442691060952,0.14262792147347228,-0.18182595256124123,3652,37,0.0,0.3,6,0.06,6,0.6012418880044895,0.6108982493381955,0.9817059802034208,0.0,0.8650320527919729,0.9050140300310429,0.8798660052959532,0.8446085661997685,0.892443780959326,9.958877004389944,0.8822717416963648,0.3673798405030235,0.7597135835665683,56.01933647082327,34.706885382121826,-2.337838965947239,47.64558405084916,-6.929687669967208,-5.660648465093384,145.7293320209784,113.95996612263289,-0.06875416018552893
315450,lstm,nse,8,0.12806336278426256,0.2128102925522173,0.15273024586826914,0.4778086751150383,-0.0902368612502055,0.4778086751150383,0.14776540090607398,0.6150419250794592,0.1363840598003834,0.2533537487215593,0.8069980908303724,,0.14521459878342857,0.04600719906355121,-0.08474692976795475,3652,37,0.0,0.06,6,0.06,6,0.8366875214570598,0.8451270127018649,0.8872551190718335,0.019527942170252936,0.796136556193452,0.8920599404440046,0.8857453756419797,0.891320096286032,0.9431698489939062,-2.464580968979341,2.231656370883325,0.45151239607185534,0.7403221187765774,47.762954907863495,29.042919756685677,1.3951908302530465,39.36948793064793,-7.822110000460089,-18.443186555097334,100.1176167794155,35.43810002635171,1.0231455543282402
318076,lstm,nse,8,0.12082488371064862,0.14689767727724742,0.1515090012640752,0.21856563298249115,-0.12399897602728036,0.21856563298249115,0.22705421273768325,0.25390920151433305,0.12073017589072683,0.1599235109822678,0.3301516597128431,,0.1244762006811969,0.0778541505448768,-0.026072793566598806,3652,37,0.0,0.13,6,0.06,6,0.5575988868874847,0.5634753330304652,0.7774833294302261,0.0,0.8185058343480893,0.9128479469427406,0.7556173311659301,0.7569638320664382,0.9223500880153074,-0.1857313028921902,0.8346484469761257,0.42602132065415543,0.7392932285731825,28.968169027644723,24.89524013623932,-24.059599477407275,24.60202059881527,-9.078259323326195,-35.34439441830446,40.6682895391141,31.585609487687467,5.778295754147344
401009,lstm,nse,8,0.2150518659533309,0.6629801495195261,0.22702127193585867,1.0,-0.1641614858107895,1.0,0.2772550869596084,1.0,0.17405377246287962,0.9224079488494006,0.4486859020073306,,0.38961377740142683,0.31305499223353944,-0.4479282835661952,3652,37,0.08680175246440307,0.63,6,0.13,6,0.4804864031821859,0.48739068903749005,0.7597141215888199,0.0,0.5672213875578093,0.40629080492762426,0.6948495027726488,0.6638719159257906,0.8425744676538602,6.457688899414762,0.3675008875584837,0.6578591129126287,0.5171253247598776,1504.346215331884,77.92275548028536,-15.934883680160269,87.23722808964168,-44.12602210670937,-40.30321898650984,4933893680572.51,6342.664667694775,7.916308996617496
401012,lstm,nse,8,0.11548153023507383,0.1398544001432117,0.13323612818919017,0.11210546831823501,-0.090396762348991,0.031008975016318458,0.14049064739871747,0.18349144273288268,0.10525095032754701,0.1434862787459109,,0.23193621533514214,0.12860084112969752,-0.019031584299861532,-0.024372869908137876,3652,37,0.0,0.07,6,0.11,6,0.9447360973798262,0.9420791153794081,0.8032108518328478,0.8878581829187595,0.8596527734835036,0.870456750265526,0.8848840397665312,0.908130914151568,0.920435594554768,-4.320680550405871,0.386369580707302,0.3746294522811794,0.7722217559129254,27.16574345420821,25.72016822593948,-9.64927418777244,-12.47097758248744,-0.894953679000636,-15.78899284783345,-4.064147616119994,-15.171548782028163,-0.6407935396165665
401015,lstm,nse,8,0.6154724078509621,0.9534365284589958,0.30646787840919293,0.9781420765027322,0.039357738562515274,0.9781420765027322,0.30164422971288607,0.9459459459459459,0.4120311600525866,0.9753761969904241,0.023070008164397707,,0.8250256945733591,0.7956738686782553,-0.3379641206080337,3652,37,0.6478641840087623,0.06,6,0.69,6,0.13275246361757229,0.14253317332730722,0.958058696086813,0.0,0.6032030652506675,-0.728560031849754,0.4387696712690018,0.34097288281030225,0.3575004447944957,52.59018664670482,0.3028164195715271,0.6299181968710957,-0.01581512732013679,2395.904050485593,165.00513891467185,4.904659705637071,-9.044607167069549e+17,-84.27119323478355,-15.448796174380787,286352038383.4841,533229112625.1221,27.695201951154854
401203,lstm,nse,8,0.12211428174348425,0.10057596278628753,0.1816089978656876,0.16969053746056356,-0.17406287698730463,0.16251668063483093,0.19585461987682964,0.25247811570680306,0.13806724169649615,0.08860838749434401,,0.684887752154984,0.10169546769160676,-0.03126197172500234,0.021538318957196725,3652,37,0.0,0.06,6,0.06,6,0.834987189986039,0.8389619609192149,0.38229579765884647,0.4363356769432304,0.812991236879672,0.9200861910493836,0.6974652688635474,0.7891239445938559,0.853674752303922,-13.59635651016485,0.34411545216850775,0.43244509838860234,0.7782404168463445,19.744037303759956,20.339093538321386,-25.757914619207043,32.70422595519717,-3.081910081044111,-30.85440252099722,12.837564045899132,2.4761985257126264,1.397509806405641
401208,lstm,nse,8,0.13942540471895873,0.3012891921365089,0.12565935134155715,0.5609022606791424,0.022319176647999064,0.5609022606791424,0.16257656890459718,0.7914574692602485,0.11644906474317956,0.36148730498153,0.03784170347107451,,0.1971618524235616,0.0897392513085558,-0.16186378741755017,3652,37,0.0,0.41,6,0.06,6,0.7597546065727192,0.769625235072963,0.8667589090064599,0.0,0.8292901760358281,0.7793526992378234,0.7927683811704407,0.7265372794190461,0.8397648064955747,10.609604359460883,0.37770003469041996,0.41317045388576845,0.6769740891515865,59.27891437800634,39.43237048471227,-8.935422536802154,63.16649761654236,4.37440675897681,-18.788213035003643,118.8208092986972,53.140319329654176,1.8161514496760394
401210,lstm,nse,8,0.1295295953364279,0.14088692067500425,0.1571018558435327,0.08948054380698192,-0.12632275163867313,-0.07061020187109122,0.1768398755602125,0.05562467977137181,0.1231172719867442,0.13060538194310659,,0.011523089637834386,0.13864615075415368,-0.11567842535760244,-0.011357325338576335,3652,37,0.0,0.06,6,0.13,6,0.6331104329831748,0.6293917150576935,0.6614804956641677,0.6204716514153813,0.8245883216637775,0.8456031591618176,0.736614843211354,0.8118143027684787,0.8213378901734001,-17.166396812068676,0.538667059895731,0.4188217739519073,0.7683618651355588,23.566837033429824,27.72923015083071,-15.733758455298062,25.77561198104085,11.182429391121554,-24.47057353265617,-21.29496237379862,-32.15083025394948,-1.5666433067018273
401212,lstm,nse,8,0.13351506717394088,0.149303028479001,0.15175767591567654,0.15401119675529404,-0.11737884795594813,-0.13876110707533287,0.1314855625173945,0.154909136693112,0.12375974350247693,0.15111563722389704,,,0.14182177252561773,-0.07913525792266009,-0.015787961305060133,3652,37,0.0,0.12,6,0.06,6,0.9018109112514481,0.9058422657393131,0.7346756883579408,0.6396400420840184,0.8295335687816072,0.848295021313255,0.7995742432835882,0.8549474801717888,0.8685241228446968,-11.538652049282463,0.6133297150278131,0.412875806046313,0.7563948628953345,25.27021969644822,28.36435450512356,-8.643187978780961,-31.808948379088637,6.062771444200618,-17.873427725978765,-23.35170952677986,-25.039053740419828,-1.439225266655486
401216,lstm,nse,8,0.12022200254057062,0.09948124991248274,0.15735775439138386,0.07394217935850861,-0.15054993640714054,0.013577528748528517,0.1682246377296436,0.0862617086471014,0.1328690602084046,0.09956154682330977,,0.05667806510887466,0.10703857330264233,-0.08316045910816092,0.02074075262808789,3652,37,0.0,0.06,6,0.06,6,0.6788522741696275,0.6773004279818078,0.47592274317089994,0.8765435429900401,0.7992070814872203,0.9095697944391284,0.6910874533291473,0.7919939422072665,0.8270608723484857,-17.022097295888287,0.7339089450206753,0.448099228422433,0.7888820043052044,18.955617571275734,21.40771466052839,-22.559873403958246,21.572838952837774,0.37256401146329854,-29.157782710129894,-17.060065393367594,-19.380127829463948,0.13201252383429707
401217,lstm,nse,8,0.10676861697319015,0.15648070404317788,0.14750734568418272,0.27378566819934785,-0.09277928859531097,0.27378566819934785,0.151119823128545,0.4102598953821333,0.11080639698552497,0.18089940011182956,0.970009317002157,,0.11590252832525087,0.010032057150824633,-0.049712087069987726,3652,37,0.0,0.06,6,0.06,6,0.8489189250466986,0.8580020826422168,0.8297530665608562,0.0,0.8494707348391073,0.924661743657836,0.876861247883326,0.9018549402012953,0.9262922510317262,-5.467618820429427,0.3515134906571521,0.3879810113406231,0.7854528339706939,25.62289397956966,23.180505665050173,-2.5471834397484034,43.314919250458,-5.654960822784692,-9.447008720734608,31.019660860335488,13.330074107313681,-1.935774800832251
402204,lstm,nse,8,0.1590197655816614,0.5459532797434857,0.14327146885223951,0.996532899036816,0.08433562440716699,0.996532899036816,0.1559982352638167,1.0,0.11731910596137937,0.7535085931286285,0.013716888023170913,,0.3049800864549152,0.2652450376225509,-0.3869335141618243,3652,37,0.04079956188389924,0.37,6,0.07,6,0.6179353302308489,0.6272080953748131,0.7032407915737519,0.0,0.7384801325824769,0.5729285632630817,0.7049044262482462,0.6425251598535289,0.7086420022753005,26.711215790941697,0.4613294922965597,0.511390132303629,0.5879270407858996,758.9960350220413,60.99601729098308,11.251434887477949,83.84386082399112,-22.685371705279824,-6.1813395303690815,3162.8930875442743,394.40569172307295,0.2997851190236624
402206,lstm,nse,8,0.14939751336881507,0.39742326904540076,0.1354819832585626,0.7011031130094193,-0.07269398020673871,0.7011031130094193,0.16147979885716748,0.834081891834295,0.12804343574685953,0.5498303334836411,0.6314967233354032,,0.23838588033342542,0.13952712156898409,-0.2480257556765857,3652,37,0.0,0.37,6,0.06,6,0.6892919273677097,0.6982995736048294,0.8452544889788827,0.0,0.7963870590536455,0.7427836631852951,0.8936938811305032,0.8933126432385775,0.8768676398459309,3.2866895642773435,0.34281984169203317,0.45123490661334537,0.6794201234865955,94.4528215571997,47.67717606668502,8.721271112148811,73.9364626520104,-19.677575662113238,0.734239047114115,282.8275569894894,182.10399654417247,-3.8384597169787322
402213,lstm,nse,8,0.20865342718700264,0.6665961130441588,0.12643573516397824,1.0,0.005873095488280521,1.0,0.19109163206391946,1.0,0.13381630285216764,0.8906463668137945,0.04295946912174079,,0.40265147356050524,0.3902407201069916,-0.45794268585715614,3652,37,0.08680175246440307,0.39,6,0.09,6,0.25871433465244514,0.2682978198216605,0.9675374892001045,0.0,0.7198465800859206,0.4182044022352611,0.63318603240606,0.5298048162690198,0.6483736664594518,32.98800977937592,0.5257890402415236,0.5292952105527495,0.49348579525419556,951.7742049778365,80.53029471210095,0.6743395344537298,78.90847277767332,-34.66467867954445,-15.47937048450473,4607111215591.431,5321.543931056385,9.674021059177033
